,,Minutes,Oxy Electrode 1 Last (V),OxyElectrode 2 Last (V),OxyElectrode 3 Last (V)
78:27:51,9818,163.6333333,0.494,0.656,0.488
78:27:52,9819,163.65,0.493,0.655,0.487
78:27:53,9820,163.6666667,0.493,0.654,0.488
78:27:54,9821,163.6833333,0.493,0.655,0.488
78:27:55,9822,163.7,0.494,0.655,0.488
78:27:56,9823,163.7166667,0.494,0.655,0.488
78:27:57,9824,163.7333333,0.493,0.653,0.488
78:27:58,9825,163.75,0.492,0.654,0.488
78:27:59,9826,163.7666667,0.494,0.655,0.487
78:28:00,9827,163.7833333,0.494,0.655,0.489
78:28:01,9828,163.8,0.494,0.654,0.488
78:28:02,9829,163.8166667,0.493,0.653,0.489
78:28:03,9830,163.8333333,0.493,0.655,0.488
78:28:04,9831,163.85,0.494,0.656,0.489
78:28:05,9832,163.8666667,0.494,0.656,0.487
78:28:06,9833,163.8833333,0.494,0.654,0.489
78:28:07,9834,163.9,0.493,0.657,0.488
78:28:08,9835,163.9166667,0.494,0.657,0.489
78:28:09,9836,163.9333333,0.494,0.658,0.488
78:28:10,9837,163.95,0.495,0.655,0.489
78:28:11,9838,163.9666667,0.493,0.656,0.489
78:28:12,9839,163.9833333,0.494,0.654,0.489
78:28:13,9840,164,0.494,0.657,0.488
78:28:14,9841,164.0166667,0.495,0.657,0.489
78:28:15,9842,164.0333333,0.494,0.657,0.489
78:28:16,9843,164.05,0.494,0.657,0.489
78:28:17,9844,164.0666667,0.494,0.658,0.49
78:28:18,9845,164.0833333,0.495,0.659,0.489
78:28:19,9846,164.1,0.495,0.658,0.49
78:28:20,9847,164.1166667,0.494,0.657,0.489
78:28:21,9848,164.1333333,0.494,0.657,0.49
78:28:22,9849,164.15,0.494,0.658,0.489
78:28:23,9850,164.1666667,0.495,0.658,0.49
78:28:24,9851,164.1833333,0.495,0.657,0.489
78:28:25,9852,164.2,0.495,0.656,0.49
78:28:26,9853,164.2166667,0.494,0.658,0.49
78:28:27,9854,164.2333333,0.496,0.659,0.49
78:28:28,9855,164.25,0.496,0.66,0.49
78:28:29,9856,164.2666667,0.495,0.657,0.49
78:28:30,9857,164.2833333,0.494,0.659,0.49
78:28:31,9858,164.3,0.495,0.659,0.49
78:28:32,9859,164.3166667,0.496,0.659,0.49
78:28:33,9860,164.3333333,0.496,0.657,0.49
78:28:34,9861,164.35,0.494,0.658,0.491
78:28:35,9862,164.3666667,0.495,0.658,0.49
78:28:36,9863,164.3833333,0.496,0.659,0.491
78:28:37,9864,164.4,0.496,0.658,0.49
78:28:38,9865,164.4166667,0.495,0.658,0.491
78:28:39,9866,164.4333333,0.495,0.66,0.49
78:28:40,9867,164.45,0.497,0.66,0.491
78:28:41,9868,164.4666667,0.497,0.661,0.49
78:28:42,9869,164.4833333,0.496,0.658,0.492
78:28:43,9870,164.5,0.495,0.66,0.491
78:28:44,9871,164.5166667,0.497,0.66,0.491
78:28:45,9872,164.5333333,0.497,0.661,0.491
78:28:46,9873,164.55,0.496,0.658,0.492
78:28:47,9874,164.5666667,0.496,0.659,0.492
78:28:48,9875,164.5833333,0.497,0.66,0.491
78:28:49,9876,164.6,0.497,0.661,0.491
78:28:50,9877,164.6166667,0.496,0.659,0.491
78:28:51,9878,164.6333333,0.496,0.66,0.492
78:28:52,9879,164.65,0.497,0.661,0.491
78:28:53,9880,164.6666667,0.497,0.661,0.492
78:28:54,9881,164.6833333,0.497,0.66,0.491
78:28:55,9882,164.7,0.496,0.66,0.492
78:28:56,9883,164.7166667,0.496,0.662,0.491
78:28:57,9884,164.7333333,0.497,0.661,0.492
78:28:58,9885,164.75,0.497,0.661,0.491
78:28:59,9886,164.7666667,0.497,0.66,0.493
78:29:00,9887,164.7833333,0.497,0.663,0.492
78:29:01,9888,164.8,0.498,0.662,0.493
78:29:02,9889,164.8166667,0.497,0.661,0.492
78:29:03,9890,164.8333333,0.498,0.66,0.493
78:29:04,9891,164.85,0.497,0.662,0.492
78:29:05,9892,164.8666667,0.499,0.661,0.493
78:29:06,9893,164.8833333,0.497,0.66,0.492
78:29:07,9894,164.9,0.497,0.66,0.492
78:29:08,9895,164.9166667,0.497,0.662,0.493
78:29:09,9896,164.9333333,0.499,0.662,0.493
78:29:10,9897,164.95,0.498,0.66,0.493
78:29:11,9898,164.9666667,0.498,0.661,0.493
78:29:12,9899,164.9833333,0.498,0.662,0.494
78:29:13,9900,165,0.499,0.663,0.492
78:29:14,9901,165.0166667,0.498,0.661,0.494
78:29:15,9902,165.0333333,0.498,0.663,0.493
78:29:16,9903,165.05,0.499,0.663,0.494
78:29:17,9904,165.0666667,0.499,0.664,0.493
78:29:18,9905,165.0833333,0.498,0.661,0.494
78:29:19,9906,165.1,0.498,0.663,0.494
78:29:20,9907,165.1166667,0.499,0.663,0.494
78:29:21,9908,165.1333333,0.499,0.663,0.494
78:29:22,9909,165.15,0.498,0.662,0.494
78:29:23,9910,165.1666667,0.498,0.664,0.494
78:29:24,9911,165.1833333,0.5,0.663,0.494
78:29:25,9912,165.2,0.498,0.662,0.494
78:29:26,9913,165.2166667,0.499,0.663,0.495
78:29:27,9914,165.2333333,0.499,0.664,0.495
78:29:28,9915,165.25,0.499,0.663,0.494
78:29:29,9916,165.2666667,0.499,0.663,0.495
78:29:30,9917,165.2833333,0.5,0.664,0.494
78:29:31,9918,165.3,0.5,0.664,0.495
78:29:32,9919,165.3166667,0.499,0.664,0.494
78:29:33,9920,165.3333333,0.499,0.665,0.496
78:29:34,9921,165.35,0.5,0.666,0.495
78:29:35,9922,165.3666667,0.5,0.664,0.496
78:29:36,9923,165.3833333,0.499,0.665,0.495
78:29:37,9924,165.4,0.501,0.665,0.496
78:29:38,9925,165.4166667,0.5,0.666,0.495
78:29:39,9926,165.4333333,0.5,0.664,0.496
78:29:40,9927,165.45,0.499,0.666,0.495
78:29:41,9928,165.4666667,0.501,0.666,0.496
78:29:42,9929,165.4833333,0.499,0.665,0.495
78:29:43,9930,165.5,0.5,0.664,0.496
78:29:44,9931,165.5166667,0.5,0.667,0.496
78:29:45,9932,165.5333333,0.501,0.665,0.495
78:29:46,9933,165.55,0.5,0.664,0.496
78:29:47,9934,165.5666667,0.5,0.666,0.495
78:29:48,9935,165.5833333,0.501,0.667,0.496
78:29:49,9936,165.6,0.5,0.666,0.495
78:29:50,9937,165.6166667,0.5,0.666,0.497
78:29:51,9938,165.6333333,0.502,0.667,0.496
78:29:52,9939,165.65,0.502,0.665,0.497
78:29:53,9940,165.6666667,0.5,0.665,0.496
78:29:54,9941,165.6833333,0.501,0.665,0.497
78:29:55,9942,165.7,0.502,0.667,0.496
78:29:56,9943,165.7166667,0.503,0.665,0.497
78:29:57,9944,165.7333333,0.501,0.666,0.497
78:29:58,9945,165.75,0.502,0.667,0.497
78:29:59,9946,165.7666667,0.502,0.668,0.497
78:30:00,9947,165.7833333,0.502,0.665,0.497
78:30:01,9948,165.8,0.501,0.667,0.498
78:30:02,9949,165.8166667,0.503,0.668,0.497
78:30:03,9950,165.8333333,0.502,0.668,0.498
78:30:04,9951,165.85,0.502,0.667,0.497
78:30:05,9952,165.8666667,0.502,0.668,0.498
78:30:06,9953,165.8833333,0.503,0.668,0.497
78:30:07,9954,165.9,0.503,0.667,0.498
78:30:08,9955,165.9166667,0.502,0.667,0.497
78:30:09,9956,165.9333333,0.502,0.668,0.498
78:30:10,9957,165.95,0.503,0.669,0.497
78:30:11,9958,165.9666667,0.502,0.667,0.499
78:30:12,9959,165.9833333,0.502,0.668,0.498
78:30:13,9960,166,0.504,0.668,0.498
78:30:14,9961,166.0166667,0.503,0.668,0.498
78:30:15,9962,166.0333333,0.503,0.667,0.499
78:30:16,9963,166.05,0.502,0.669,0.498
78:30:17,9964,166.0666667,0.504,0.668,0.498
78:30:18,9965,166.0833333,0.502,0.668,0.499
78:30:19,9966,166.1,0.503,0.667,0.499
78:30:20,9967,166.1166667,0.503,0.669,0.499
78:30:21,9968,166.1333333,0.504,0.669,0.498
78:30:22,9969,166.15,0.503,0.668,0.5
78:30:23,9970,166.1666667,0.503,0.67,0.499
78:30:24,9971,166.1833333,0.504,0.669,0.5
78:30:25,9972,166.2,0.504,0.668,0.498
78:30:26,9973,166.2166667,0.504,0.668,0.5
78:30:27,9974,166.2333333,0.505,0.671,0.499
78:30:28,9975,166.25,0.505,0.67,0.5
78:30:29,9976,166.2666667,0.503,0.669,0.499
78:30:30,9977,166.2833333,0.504,0.669,0.5
78:30:31,9978,166.3,0.505,0.671,0.499
78:30:32,9979,166.3166667,0.505,0.669,0.5
78:30:33,9980,166.3333333,0.503,0.671,0.5
78:30:34,9981,166.35,0.504,0.672,0.5
78:30:35,9982,166.3666667,0.505,0.672,0.5
78:30:36,9983,166.3833333,0.504,0.67,0.5
78:30:37,9984,166.4,0.504,0.672,0.501
78:30:38,9985,166.4166667,0.506,0.672,0.5
78:30:39,9986,166.4333333,0.505,0.671,0.501
78:30:40,9987,166.45,0.504,0.671,0.501
78:30:41,9988,166.4666667,0.505,0.672,0.501
78:30:42,9989,166.4833333,0.506,0.672,0.5
78:30:43,9990,166.5,0.505,0.67,0.501
78:30:44,9991,166.5166667,0.505,0.673,0.5
78:30:45,9992,166.5333333,0.506,0.673,0.501
78:30:46,9993,166.55,0.505,0.672,0.501
78:30:47,9994,166.5666667,0.505,0.671,0.502
78:30:48,9995,166.5833333,0.506,0.674,0.5
78:30:49,9996,166.6,0.507,0.673,0.502
78:30:50,9997,166.6166667,0.505,0.673,0.502
78:30:51,9998,166.6333333,0.506,0.673,0.502
78:30:52,9999,166.65,0.506,0.674,0.501
78:30:53,10000,166.6666667,0.506,0.672,0.502
78:30:54,10001,166.6833333,0.506,0.672,0.502
78:30:55,10002,166.7,0.507,0.673,0.502
78:30:56,10003,166.7166667,0.507,0.673,0.502
78:30:57,10004,166.7333333,0.506,0.672,0.501
78:30:58,10005,166.75,0.506,0.673,0.502
78:30:59,10006,166.7666667,0.507,0.673,0.502
78:31:00,10007,166.7833333,0.506,0.671,0.503
78:31:01,10008,166.8,0.506,0.673,0.502
78:31:02,10009,166.8166667,0.507,0.674,0.503
78:31:03,10010,166.8333333,0.507,0.674,0.501
78:31:04,10011,166.85,0.507,0.672,0.503
78:31:05,10012,166.8666667,0.506,0.676,0.502
78:31:06,10013,166.8833333,0.508,0.675,0.503
78:31:07,10014,166.9,0.507,0.674,0.503
78:31:08,10015,166.9166667,0.507,0.673,0.503
78:31:09,10016,166.9333333,0.508,0.675,0.503
78:31:10,10017,166.95,0.508,0.673,0.503
78:31:11,10018,166.9666667,0.506,0.673,0.503
78:31:12,10019,166.9833333,0.507,0.674,0.503
78:31:13,10020,167,0.508,0.674,0.503
78:31:14,10021,167.0166667,0.509,0.673,0.503
78:31:15,10022,167.0333333,0.507,0.673,0.504
78:31:16,10023,167.05,0.508,0.675,0.503
78:31:17,10024,167.0666667,0.508,0.674,0.504
78:31:18,10025,167.0833333,0.508,0.674,0.503
78:31:19,10026,167.1,0.508,0.674,0.505
78:31:20,10027,167.1166667,0.509,0.677,0.503
78:31:21,10028,167.1333333,0.509,0.675,0.505
78:31:22,10029,167.15,0.508,0.676,0.504
78:31:23,10030,167.1666667,0.509,0.676,0.505
78:31:24,10031,167.1833333,0.509,0.677,0.504
78:31:25,10032,167.2,0.509,0.675,0.505
78:31:26,10033,167.2166667,0.508,0.678,0.505
78:31:27,10034,167.2333333,0.51,0.678,0.505
78:31:28,10035,167.25,0.509,0.677,0.505
78:31:29,10036,167.2666667,0.509,0.676,0.505
78:31:30,10037,167.2833333,0.51,0.678,0.505
78:31:31,10038,167.3,0.51,0.677,0.505
78:31:32,10039,167.3166667,0.509,0.676,0.506
78:31:33,10040,167.3333333,0.509,0.677,0.505
78:31:34,10041,167.35,0.51,0.678,0.505
78:31:35,10042,167.3666667,0.51,0.677,0.505
78:31:36,10043,167.3833333,0.51,0.677,0.507
78:31:37,10044,167.4,0.511,0.678,0.505
78:31:38,10045,167.4166667,0.511,0.676,0.506
78:31:39,10046,167.4333333,0.509,0.677,0.505
78:31:40,10047,167.45,0.511,0.678,0.506
78:31:41,10048,167.4666667,0.51,0.679,0.505
78:31:42,10049,167.4833333,0.51,0.677,0.506
78:31:43,10050,167.5,0.51,0.68,0.506
78:31:44,10051,167.5166667,0.512,0.679,0.506
78:31:45,10052,167.5333333,0.51,0.678,0.506
78:31:46,10053,167.55,0.511,0.677,0.506
78:31:47,10054,167.5666667,0.511,0.679,0.506
78:31:48,10055,167.5833333,0.512,0.678,0.506
78:31:49,10056,167.6,0.51,0.677,0.507
78:31:50,10057,167.6166667,0.51,0.678,0.507
78:31:51,10058,167.6333333,0.511,0.677,0.507
78:31:52,10059,167.65,0.511,0.676,0.506
78:31:53,10060,167.6666667,0.511,0.677,0.508
78:31:54,10061,167.6833333,0.512,0.678,0.506
78:31:55,10062,167.7,0.512,0.677,0.508
78:31:56,10063,167.7166667,0.511,0.677,0.506
78:31:57,10064,167.7333333,0.512,0.678,0.508
78:31:58,10065,167.75,0.512,0.68,0.506
78:31:59,10066,167.7666667,0.512,0.678,0.508
78:32:00,10067,167.7833333,0.511,0.681,0.507
78:32:01,10068,167.8,0.513,0.68,0.507
78:32:02,10069,167.8166667,0.511,0.68,0.508
78:32:03,10070,167.8333333,0.512,0.68,0.508
78:32:04,10071,167.85,0.512,0.682,0.508
78:32:05,10072,167.8666667,0.513,0.68,0.508
78:32:06,10073,167.8833333,0.511,0.681,0.509
78:32:07,10074,167.9,0.513,0.682,0.508
78:32:08,10075,167.9166667,0.513,0.681,0.509
78:32:09,10076,167.9333333,0.512,0.681,0.508
78:32:10,10077,167.95,0.513,0.682,0.509
78:32:11,10078,167.9666667,0.513,0.682,0.508
78:32:12,10079,167.9833333,0.513,0.68,0.51
78:32:13,10080,168,0.513,0.682,0.509
78:32:14,10081,168.0166667,0.514,0.681,0.51
78:32:15,10082,168.0333333,0.512,0.68,0.509
78:32:16,10083,168.05,0.513,0.68,0.51
78:32:17,10084,168.0666667,0.513,0.68,0.508
78:32:18,10085,168.0833333,0.513,0.678,0.51
78:32:19,10086,168.1,0.513,0.68,0.509
78:32:20,10087,168.1166667,0.514,0.68,0.509
78:32:21,10088,168.1333333,0.513,0.68,0.51
78:32:22,10089,168.15,0.514,0.681,0.51
78:32:23,10090,168.1666667,0.514,0.682,0.51
78:32:24,10091,168.1833333,0.514,0.681,0.509
78:32:25,10092,168.2,0.514,0.683,0.511
78:32:26,10093,168.2166667,0.515,0.683,0.51
78:32:27,10094,168.2333333,0.514,0.681,0.511
78:32:28,10095,168.25,0.514,0.682,0.511
78:32:29,10096,168.2666667,0.515,0.684,0.511
78:32:30,10097,168.2833333,0.515,0.684,0.51
78:32:31,10098,168.3,0.514,0.683,0.511
78:32:32,10099,168.3166667,0.515,0.686,0.51
78:32:33,10100,168.3333333,0.516,0.684,0.511
78:32:34,10101,168.35,0.514,0.684,0.51
78:32:35,10102,168.3666667,0.515,0.684,0.512
78:32:36,10103,168.3833333,0.515,0.684,0.51
78:32:37,10104,168.4,0.515,0.682,0.512
78:32:38,10105,168.4166667,0.515,0.685,0.512
78:32:39,10106,168.4333333,0.516,0.685,0.511
78:32:40,10107,168.45,0.515,0.685,0.512
78:32:41,10108,168.4666667,0.515,0.685,0.512
78:32:42,10109,168.4833333,0.516,0.687,0.512
78:32:43,10110,168.5,0.516,0.684,0.511
78:32:44,10111,168.5166667,0.515,0.684,0.512
78:32:45,10112,168.5333333,0.516,0.686,0.511
78:32:46,10113,168.55,0.517,0.684,0.512
78:32:47,10114,168.5666667,0.516,0.685,0.512
78:32:48,10115,168.5833333,0.516,0.686,0.513
78:32:49,10116,168.6,0.517,0.687,0.512
78:32:50,10117,168.6166667,0.517,0.685,0.513
78:32:51,10118,168.6333333,0.516,0.687,0.513
78:32:52,10119,168.65,0.518,0.688,0.514
78:32:53,10120,168.6666667,0.517,0.688,0.512
78:32:54,10121,168.6833333,0.517,0.685,0.514
78:32:55,10122,168.7,0.516,0.688,0.513
78:32:56,10123,168.7166667,0.519,0.688,0.513
78:32:57,10124,168.7333333,0.517,0.688,0.513
78:32:58,10125,168.75,0.517,0.686,0.514
78:32:59,10126,168.7666667,0.518,0.688,0.513
78:33:00,10127,168.7833333,0.518,0.689,0.513
78:33:01,10128,168.8,0.518,0.688,0.515
78:33:02,10129,168.8166667,0.518,0.689,0.514
78:33:03,10130,168.8333333,0.519,0.69,0.515
78:33:04,10131,168.85,0.519,0.69,0.513
78:33:05,10132,168.8666667,0.518,0.689,0.515
78:33:06,10133,168.8833333,0.518,0.69,0.514
78:33:07,10134,168.9,0.519,0.69,0.515
78:33:08,10135,168.9166667,0.519,0.691,0.514
78:33:09,10136,168.9333333,0.518,0.689,0.515
78:33:10,10137,168.95,0.518,0.691,0.515
78:33:11,10138,168.9666667,0.52,0.691,0.515
78:33:12,10139,168.9833333,0.519,0.691,0.515
78:33:13,10140,169,0.519,0.69,0.515
78:33:14,10141,169.0166667,0.518,0.692,0.515
78:33:15,10142,169.0333333,0.52,0.691,0.515
78:33:16,10143,169.05,0.519,0.691,0.516
78:33:17,10144,169.0666667,0.519,0.691,0.516
78:33:18,10145,169.0833333,0.52,0.693,0.516
78:33:19,10146,169.1,0.521,0.692,0.515
78:33:20,10147,169.1166667,0.52,0.691,0.517
78:33:21,10148,169.1333333,0.519,0.693,0.516
78:33:22,10149,169.15,0.521,0.693,0.517
78:33:23,10150,169.1666667,0.52,0.693,0.516
78:33:24,10151,169.1833333,0.52,0.692,0.517
78:33:25,10152,169.2,0.52,0.694,0.516
78:33:26,10153,169.2166667,0.521,0.693,0.516
78:33:27,10154,169.2333333,0.519,0.694,0.516
78:33:28,10155,169.25,0.52,0.694,0.518
78:33:29,10156,169.2666667,0.521,0.695,0.516
78:33:30,10157,169.2833333,0.521,0.692,0.517
78:33:31,10158,169.3,0.52,0.694,0.518
78:33:32,10159,169.3166667,0.522,0.694,0.517
78:33:33,10160,169.3333333,0.521,0.694,0.517
78:33:34,10161,169.35,0.521,0.693,0.517
78:33:35,10162,169.3666667,0.52,0.695,0.518
78:33:36,10163,169.3833333,0.522,0.695,0.518
78:33:37,10164,169.4,0.522,0.694,0.518
78:33:38,10165,169.4166667,0.521,0.694,0.518
78:33:39,10166,169.4333333,0.522,0.696,0.519
78:33:40,10167,169.45,0.522,0.696,0.517
78:33:41,10168,169.4666667,0.521,0.695,0.519
78:33:42,10169,169.4833333,0.521,0.696,0.518
78:33:43,10170,169.5,0.523,0.696,0.519
78:33:44,10171,169.5166667,0.523,0.697,0.518
78:33:45,10172,169.5333333,0.522,0.695,0.519
78:33:46,10173,169.55,0.521,0.696,0.519
78:33:47,10174,169.5666667,0.523,0.697,0.519
78:33:48,10175,169.5833333,0.523,0.698,0.518
78:33:49,10176,169.6,0.522,0.695,0.519
78:33:50,10177,169.6166667,0.522,0.697,0.52
78:33:51,10178,169.6333333,0.524,0.697,0.519
78:33:52,10179,169.65,0.523,0.697,0.519
78:33:53,10180,169.6666667,0.523,0.696,0.519
78:33:54,10181,169.6833333,0.522,0.695,0.52
78:33:55,10182,169.7,0.524,0.697,0.519
78:33:56,10183,169.7166667,0.524,0.698,0.52
78:33:57,10184,169.7333333,0.524,0.697,0.52
78:33:58,10185,169.75,0.523,0.697,0.521
78:33:59,10186,169.7666667,0.523,0.699,0.52
78:34:00,10187,169.7833333,0.525,0.699,0.521
78:34:01,10188,169.8,0.524,0.699,0.52
78:34:02,10189,169.8166667,0.524,0.697,0.521
78:34:03,10190,169.8333333,0.523,0.699,0.52
78:34:04,10191,169.85,0.525,0.699,0.521
78:34:05,10192,169.8666667,0.525,0.699,0.52
78:34:06,10193,169.8833333,0.524,0.697,0.521
78:34:07,10194,169.9,0.524,0.699,0.521
78:34:08,10195,169.9166667,0.525,0.7,0.521
78:34:09,10196,169.9333333,0.525,0.701,0.521
78:34:10,10197,169.95,0.526,0.699,0.521
78:34:11,10198,169.9666667,0.524,0.699,0.522
78:34:12,10199,169.9833333,0.525,0.701,0.521
78:34:13,10200,170,0.526,0.701,0.522
78:34:14,10201,170.0166667,0.526,0.7,0.521
78:34:15,10202,170.0333333,0.526,0.699,0.523
78:34:16,10203,170.05,0.526,0.701,0.522
78:34:17,10204,170.0666667,0.527,0.701,0.522
78:34:18,10205,170.0833333,0.526,0.702,0.521
78:34:19,10206,170.1,0.526,0.7,0.523
78:34:20,10207,170.1166667,0.525,0.701,0.522
78:34:21,10208,170.1333333,0.527,0.702,0.523
78:34:22,10209,170.15,0.527,0.702,0.522
78:34:23,10210,170.1666667,0.526,0.7,0.523
78:34:24,10211,170.1833333,0.526,0.702,0.523
78:34:25,10212,170.2,0.527,0.702,0.523
78:34:26,10213,170.2166667,0.527,0.702,0.523
78:34:27,10214,170.2333333,0.527,0.701,0.522
78:34:28,10215,170.25,0.526,0.701,0.523
78:34:29,10216,170.2666667,0.526,0.702,0.523
78:34:30,10217,170.2833333,0.527,0.703,0.523
78:34:31,10218,170.3,0.527,0.703,0.522
78:34:32,10219,170.3166667,0.527,0.702,0.524
78:34:33,10220,170.3333333,0.527,0.703,0.523
78:34:34,10221,170.35,0.528,0.703,0.524
78:34:35,10222,170.3666667,0.528,0.703,0.523
78:34:36,10223,170.3833333,0.528,0.702,0.524
78:34:37,10224,170.4,0.527,0.703,0.523
78:34:38,10225,170.4166667,0.528,0.703,0.524
78:34:39,10226,170.4333333,0.528,0.704,0.523
78:34:40,10227,170.45,0.529,0.703,0.524
78:34:41,10228,170.4666667,0.527,0.704,0.524
78:34:42,10229,170.4833333,0.528,0.705,0.524
78:34:43,10230,170.5,0.529,0.705,0.524
78:34:44,10231,170.5166667,0.529,0.705,0.525
78:34:45,10232,170.5333333,0.529,0.705,0.525
78:34:46,10233,170.55,0.528,0.704,0.524
78:34:47,10234,170.5666667,0.528,0.704,0.526
78:34:48,10235,170.5833333,0.529,0.705,0.524
78:34:49,10236,170.6,0.529,0.705,0.526
78:34:50,10237,170.6166667,0.529,0.705,0.525
78:34:51,10238,170.6333333,0.529,0.704,0.526
78:34:52,10239,170.65,0.529,0.706,0.525
78:34:53,10240,170.6666667,0.529,0.706,0.526
78:34:54,10241,170.6833333,0.53,0.707,0.525
78:34:55,10242,170.7,0.53,0.706,0.526
78:34:56,10243,170.7166667,0.53,0.705,0.526
78:34:57,10244,170.7333333,0.53,0.704,0.527
78:34:58,10245,170.75,0.529,0.706,0.526
78:34:59,10246,170.7666667,0.53,0.706,0.527
78:35:00,10247,170.7833333,0.53,0.707,0.526
78:35:01,10248,170.8,0.531,0.706,0.526
78:35:02,10249,170.8166667,0.529,0.706,0.527
78:35:03,10250,170.8333333,0.53,0.707,0.527
78:35:04,10251,170.85,0.53,0.708,0.527
78:35:05,10252,170.8666667,0.531,0.708,0.526
78:35:06,10253,170.8833333,0.531,0.707,0.527
78:35:07,10254,170.9,0.531,0.707,0.527
78:35:08,10255,170.9166667,0.53,0.706,0.528
78:35:09,10256,170.9333333,0.53,0.708,0.527
78:35:10,10257,170.95,0.532,0.708,0.528
78:35:11,10258,170.9666667,0.532,0.709,0.527
78:35:12,10259,170.9833333,0.532,0.708,0.528
78:35:13,10260,171,0.531,0.708,0.527
78:35:14,10261,171.0166667,0.531,0.707,0.528
78:35:15,10262,171.0333333,0.531,0.71,0.527
78:35:16,10263,171.05,0.533,0.709,0.528
78:35:17,10264,171.0666667,0.533,0.709,0.528
78:35:18,10265,171.0833333,0.533,0.707,0.529
78:35:19,10266,171.1,0.531,0.708,0.529
78:35:20,10267,171.1166667,0.532,0.709,0.529
78:35:21,10268,171.1333333,0.533,0.711,0.528
78:35:22,10269,171.15,0.533,0.71,0.528
78:35:23,10270,171.1666667,0.532,0.709,0.529
78:35:24,10271,171.1833333,0.532,0.708,0.528
78:35:25,10272,171.2,0.532,0.709,0.529
78:35:26,10273,171.2166667,0.533,0.71,0.528
78:35:27,10274,171.2333333,0.533,0.71,0.53
78:35:28,10275,171.25,0.533,0.71,0.528
78:35:29,10276,171.2666667,0.533,0.708,0.53
78:35:30,10277,171.2833333,0.532,0.711,0.529
78:35:31,10278,171.3,0.534,0.711,0.53
78:35:32,10279,171.3166667,0.534,0.711,0.529
78:35:33,10280,171.3333333,0.534,0.71,0.53
78:35:34,10281,171.35,0.533,0.711,0.53
78:35:35,10282,171.3666667,0.534,0.71,0.53
78:35:36,10283,171.3833333,0.533,0.712,0.53
78:35:37,10284,171.4,0.535,0.712,0.53
78:35:38,10285,171.4166667,0.534,0.712,0.53
78:35:39,10286,171.4333333,0.535,0.71,0.53
78:35:40,10287,171.45,0.533,0.711,0.531
78:35:41,10288,171.4666667,0.534,0.712,0.531
78:35:42,10289,171.4833333,0.535,0.713,0.531
78:35:43,10290,171.5,0.535,0.713,0.53
78:35:44,10291,171.5166667,0.535,0.712,0.531
78:35:45,10292,171.5333333,0.534,0.712,0.53
78:35:46,10293,171.55,0.535,0.713,0.532
78:35:47,10294,171.5666667,0.535,0.713,0.53
78:35:48,10295,171.5833333,0.536,0.713,0.532
78:35:49,10296,171.6,0.535,0.714,0.531
78:35:50,10297,171.6166667,0.535,0.712,0.532
78:35:51,10298,171.6333333,0.535,0.714,0.531
78:35:52,10299,171.65,0.536,0.714,0.532
78:35:53,10300,171.6666667,0.536,0.715,0.532
78:35:54,10301,171.6833333,0.537,0.714,0.532
78:35:55,10302,171.7,0.536,0.714,0.532
78:35:56,10303,171.7166667,0.535,0.713,0.532
78:35:57,10304,171.7333333,0.535,0.715,0.533
78:35:58,10305,171.75,0.536,0.715,0.532
78:35:59,10306,171.7666667,0.536,0.715,0.533
78:36:00,10307,171.7833333,0.537,0.714,0.532
78:36:01,10308,171.8,0.536,0.714,0.533
78:36:02,10309,171.8166667,0.536,0.715,0.532
78:36:03,10310,171.8333333,0.536,0.715,0.534
78:36:04,10311,171.85,0.537,0.716,0.532
78:36:05,10312,171.8666667,0.538,0.715,0.534
78:36:06,10313,171.8833333,0.537,0.715,0.533
78:36:07,10314,171.9,0.537,0.714,0.534
78:36:08,10315,171.9166667,0.536,0.717,0.533
78:36:09,10316,171.9333333,0.538,0.716,0.534
78:36:10,10317,171.95,0.538,0.717,0.533
78:36:11,10318,171.9666667,0.539,0.715,0.534
78:36:12,10319,171.9833333,0.537,0.716,0.534
78:36:13,10320,172,0.538,0.715,0.534
78:36:14,10321,172.0166667,0.537,0.717,0.534
78:36:15,10322,172.0333333,0.539,0.717,0.534
78:36:16,10323,172.05,0.538,0.717,0.535
78:36:17,10324,172.0666667,0.538,0.716,0.534
78:36:18,10325,172.0833333,0.537,0.716,0.535
78:36:19,10326,172.1,0.538,0.718,0.535
78:36:20,10327,172.1166667,0.539,0.718,0.536
78:36:21,10328,172.1333333,0.539,0.719,0.535
78:36:22,10329,172.15,0.539,0.717,0.535
78:36:23,10330,172.1666667,0.538,0.718,0.535
78:36:24,10331,172.1833333,0.538,0.718,0.536
78:36:25,10332,172.2,0.539,0.719,0.535
78:36:26,10333,172.2166667,0.54,0.718,0.536
78:36:27,10334,172.2333333,0.539,0.719,0.535
78:36:28,10335,172.25,0.539,0.717,0.536
78:36:29,10336,172.2666667,0.538,0.719,0.536
78:36:30,10337,172.2833333,0.539,0.719,0.536
78:36:31,10338,172.3,0.54,0.72,0.536
78:36:32,10339,172.3166667,0.541,0.719,0.535
78:36:33,10340,172.3333333,0.539,0.719,0.536
78:36:34,10341,172.35,0.54,0.719,0.536
78:36:35,10342,172.3666667,0.54,0.72,0.537
78:36:36,10343,172.3833333,0.541,0.72,0.536
78:36:37,10344,172.4,0.541,0.72,0.537
78:36:38,10345,172.4166667,0.54,0.72,0.536
78:36:39,10346,172.4333333,0.54,0.72,0.538
78:36:40,10347,172.45,0.541,0.722,0.536
