"","Oxy Electrode 1 Last (V)","OxyElectrode 2 Last (V)","OxyElectrode 3 Last (V)"
"84:17:35","0.027","0.051","0.018"
"84:17:36","0.028","0.052","0.017"
"84:17:37","0.027","0.050","0.019"
"84:17:38","0.028","0.052","0.018"
"84:17:39","0.028","0.051","0.019"
"84:17:40","0.028","0.052","0.018"
"84:17:41","0.029","0.052","0.018"
"84:17:42","0.028","0.051","0.018"
"84:17:43","0.028","0.052","0.019"
"84:17:44","0.029","0.052","0.018"
"84:17:45","0.028","0.051","0.019"
"84:17:46","0.028","0.052","0.018"
"84:17:47","0.029","0.051","0.019"
"84:17:48","0.028","0.052","0.019"
"84:17:49","0.029","0.053","0.019"
"84:17:50","0.028","0.051","0.019"
"84:17:51","0.029","0.053","0.019"
"84:17:52","0.029","0.052","0.019"
"84:17:53","0.029","0.053","0.019"
"84:17:54","0.029","0.053","0.019"
"84:17:55","0.029","0.052","0.019"
"84:17:56","0.028","0.052","0.020"
"84:17:57","0.030","0.053","0.018"
"84:17:58","0.029","0.052","0.020"
"84:17:59","0.029","0.053","0.019"
"84:18:00","0.030","0.053","0.019"
"84:18:01","0.029","0.053","0.019"
"84:18:02","0.029","0.053","0.019"
"84:18:03","0.030","0.053","0.019"
"84:18:04","0.029","0.052","0.020"
"84:18:05","0.029","0.054","0.019"
"84:18:06","0.030","0.053","0.019"
"84:18:07","0.029","0.053","0.019"
"84:18:08","0.030","0.054","0.019"
"84:18:09","0.030","0.053","0.020"
"84:18:10","0.030","0.053","0.020"
"84:18:11","0.030","0.054","0.020"
"84:18:12","0.030","0.054","0.019"
"84:18:13","0.029","0.053","0.020"
"84:18:14","0.031","0.055","0.019"
"84:18:15","0.030","0.053","0.020"
"84:18:16","0.030","0.055","0.020"
"84:18:17","0.031","0.054","0.020"
"84:18:18","0.030","0.054","0.020"
"84:18:19","0.030","0.055","0.020"
"84:18:20","0.031","0.055","0.020"
"84:18:21","0.030","0.054","0.020"
"84:18:22","0.031","0.055","0.020"
"84:18:23","0.031","0.054","0.020"
"84:18:24","0.030","0.054","0.020"
"84:18:25","0.031","0.056","0.020"
"84:18:26","0.031","0.054","0.020"
"84:18:27","0.031","0.055","0.020"
"84:18:28","0.032","0.055","0.020"
"84:18:29","0.031","0.055","0.020"
"84:18:30","0.031","0.055","0.021"
"84:18:31","0.032","0.056","0.020"
"84:18:32","0.031","0.055","0.021"
"84:18:33","0.032","0.056","0.020"
"84:18:34","0.031","0.055","0.021"
"84:18:35","0.031","0.056","0.020"
"84:18:36","0.032","0.056","0.020"
"84:18:37","0.031","0.055","0.020"
"84:18:38","0.031","0.056","0.021"
"84:18:39","0.032","0.056","0.020"
"84:18:40","0.031","0.055","0.021"
"84:18:41","0.032","0.056","0.021"
"84:18:42","0.032","0.056","0.021"
"84:18:43","0.031","0.056","0.021"
"84:18:44","0.032","0.057","0.020"
"84:18:45","0.032","0.056","0.021"
"84:18:46","0.032","0.056","0.021"
"84:18:47","0.033","0.057","0.021"
"84:18:48","0.032","0.056","0.021"
"84:18:49","0.032","0.056","0.022"
"84:18:50","0.033","0.058","0.020"
"84:18:51","0.032","0.056","0.022"
"84:18:52","0.033","0.058","0.021"
"84:18:53","0.033","0.057","0.021"
"84:18:54","0.032","0.057","0.021"
"84:18:55","0.033","0.057","0.022"
"84:18:56","0.033","0.057","0.021"
"84:18:57","0.033","0.057","0.022"
"84:18:58","0.034","0.058","0.021"
"84:18:59","0.033","0.057","0.022"
"84:19:00","0.033","0.058","0.022"
"84:19:01","0.033","0.058","0.021"
"84:19:02","0.033","0.057","0.022"
"84:19:03","0.034","0.059","0.021"
"84:19:04","0.033","0.057","0.022"
"84:19:05","0.033","0.058","0.022"
"84:19:06","0.034","0.058","0.022"
"84:19:07","0.034","0.058","0.021"
"84:19:08","0.033","0.058","0.022"
"84:19:09","0.034","0.059","0.021"
"84:19:10","0.033","0.057","0.022"
"84:19:11","0.034","0.059","0.022"
"84:19:12","0.034","0.058","0.022"
"84:19:13","0.033","0.058","0.022"
"84:19:14","0.034","0.059","0.022"
"84:19:15","0.034","0.058","0.022"
"84:19:16","0.034","0.059","0.022"
"84:19:17","0.035","0.059","0.022"
"84:19:18","0.034","0.058","0.022"
"84:19:19","0.034","0.059","0.022"
"84:19:20","0.035","0.060","0.022"
"84:19:21","0.034","0.058","0.023"
"84:19:22","0.035","0.060","0.022"
"84:19:23","0.035","0.059","0.022"
"84:19:24","0.034","0.059","0.022"
"84:19:25","0.035","0.060","0.023"
"84:19:26","0.035","0.060","0.022"
"84:19:27","0.034","0.059","0.023"
"84:19:28","0.036","0.061","0.022"
"84:19:29","0.034","0.059","0.023"
"84:19:30","0.035","0.060","0.022"
"84:19:31","0.035","0.060","0.023"
"84:19:32","0.035","0.060","0.023"
"84:19:33","0.036","0.061","0.023"
"84:19:34","0.035","0.059","0.023"
"84:19:35","0.035","0.060","0.023"
"84:19:36","0.036","0.061","0.023"
"84:19:37","0.035","0.060","0.023"
"84:19:38","0.035","0.060","0.023"
"84:19:39","0.036","0.061","0.022"
"84:19:40","0.035","0.060","0.023"
"84:19:41","0.036","0.061","0.023"
"84:19:42","0.036","0.060","0.023"
"84:19:43","0.036","0.061","0.023"
"84:19:44","0.036","0.061","0.023"
"84:19:45","0.036","0.061","0.023"
"84:19:46","0.035","0.060","0.024"
"84:19:47","0.037","0.062","0.023"
"84:19:48","0.036","0.060","0.024"
"84:19:49","0.036","0.061","0.024"
"84:19:50","0.037","0.061","0.023"
"84:19:51","0.036","0.061","0.024"
"84:19:52","0.037","0.062","0.024"
"84:19:53","0.037","0.061","0.023"
"84:19:54","0.036","0.061","0.024"
"84:19:55","0.037","0.062","0.024"
"84:19:56","0.037","0.061","0.024"
"84:19:57","0.036","0.061","0.024"
"84:19:58","0.038","0.063","0.023"
"84:19:59","0.036","0.061","0.025"
"84:20:00","0.037","0.063","0.024"
"84:20:01","0.037","0.061","0.024"
"84:20:02","0.037","0.062","0.024"
"84:20:03","0.037","0.062","0.024"
"84:20:04","0.037","0.061","0.024"
"84:20:05","0.036","0.058","0.025"
"84:20:06","0.037","0.057","0.023"
"84:20:07","0.036","0.053","0.024"
"84:20:08","0.036","0.053","0.024"
"84:20:09","0.037","0.051","0.023"
"84:20:10","0.036","0.048","0.023"
"84:20:11","0.036","0.048","0.023"
"84:20:12","0.036","0.046","0.023"
"84:20:13","0.035","0.045","0.023"
"84:20:14","0.036","0.044","0.023"
"84:20:15","0.035","0.043","0.022"
"84:20:16","0.035","0.041","0.023"
"84:20:17","0.036","0.041","0.021"
"84:20:18","0.034","0.039","0.023"
"84:20:19","0.035","0.040","0.022"
"84:20:20","0.035","0.038","0.022"
"84:20:21","0.034","0.037","0.021"
"84:20:22","0.035","0.037","0.021"
"84:20:23","0.034","0.036","0.021"
"84:20:24","0.034","0.035","0.022"
"84:20:25","0.035","0.036","0.021"
"84:20:26","0.033","0.034","0.022"
"84:20:27","0.034","0.034","0.021"
"84:20:28","0.034","0.033","0.021"
"84:20:29","0.033","0.032","0.021"
"84:20:30","0.034","0.033","0.020"
"84:20:31","0.033","0.031","0.020"
"84:20:32","0.033","0.032","0.020"
"84:20:33","0.033","0.031","0.020"
"84:20:34","0.033","0.031","0.020"
"84:20:35","0.033","0.030","0.020"
"84:20:36","0.033","0.030","0.020"
"84:20:37","0.032","0.029","0.020"
"84:20:38","0.033","0.030","0.019"
"84:20:39","0.032","0.028","0.020"
"84:20:40","0.033","0.029","0.019"
"84:20:41","0.032","0.027","0.020"
"84:20:42","0.032","0.028","0.019"
"84:20:43","0.032","0.028","0.019"
"84:20:44","0.032","0.027","0.019"
"84:20:45","0.032","0.027","0.019"
"84:20:46","0.032","0.027","0.019"
"84:20:47","0.031","0.026","0.019"
"84:20:48","0.031","0.027","0.019"
"84:20:49","0.032","0.026","0.019"
"84:20:50","0.031","0.025","0.019"
"84:20:51","0.032","0.026","0.018"
"84:20:52","0.031","0.024","0.019"
"84:20:53","0.031","0.025","0.018"
"84:20:54","0.031","0.025","0.018"
"84:20:55","0.031","0.024","0.018"
"84:20:56","0.030","0.024","0.018"
"84:20:57","0.031","0.025","0.017"
"84:20:58","0.030","0.023","0.018"
"84:20:59","0.031","0.025","0.018"
"84:21:00","0.030","0.023","0.018"
"84:21:01","0.030","0.023","0.017"
"84:21:02","0.031","0.024","0.017"
"84:21:03","0.030","0.023","0.017"
"84:21:04","0.030","0.023","0.018"
"84:21:05","0.030","0.023","0.017"
"84:21:06","0.030","0.022","0.017"
"84:21:07","0.029","0.022","0.018"
"84:21:08","0.030","0.023","0.017"
"84:21:09","0.029","0.021","0.017"
"84:21:10","0.029","0.023","0.017"
"84:21:11","0.030","0.022","0.017"
"84:21:12","0.029","0.022","0.017"
"84:21:13","0.029","0.022","0.017"
"84:21:14","0.029","0.022","0.016"
"84:21:15","0.028","0.021","0.017"
"84:21:16","0.029","0.022","0.016"
"84:21:17","0.029","0.021","0.016"
"84:21:18","0.028","0.021","0.016"
"84:21:19","0.029","0.021","0.016"
"84:21:20","0.028","0.021","0.016"
"84:21:21","0.029","0.022","0.016"
"84:21:22","0.028","0.021","0.016"
"84:21:23","0.028","0.021","0.016"
"84:21:24","0.029","0.021","0.016"
"84:21:25","0.028","0.020","0.016"
"84:21:26","0.027","0.020","0.016"
"84:21:27","0.028","0.021","0.015"
"84:21:28","0.027","0.019","0.016"
"84:21:29","0.028","0.021","0.015"
"84:21:30","0.028","0.020","0.016"
"84:21:31","0.027","0.020","0.015"
"84:21:32","0.027","0.020","0.015"
"84:21:33","0.028","0.020","0.014"
"84:21:34","0.027","0.020","0.015"
"84:21:35","0.028","0.021","0.014"
"84:21:36","0.027","0.019","0.015"
"84:21:37","0.027","0.020","0.015"
"84:21:38","0.027","0.020","0.014"
"84:21:39","0.026","0.019","0.015"
"84:21:40","0.027","0.020","0.014"
"84:21:41","0.027","0.019","0.014"
"84:21:42","0.026","0.019","0.014"
"84:21:43","0.026","0.020","0.014"
"84:21:44","0.026","0.019","0.014"
"84:21:45","0.026","0.019","0.014"
"84:21:46","0.027","0.020","0.013"
"84:21:47","0.026","0.018","0.014"
"84:21:48","0.026","0.020","0.013"
"84:21:49","0.026","0.019","0.014"
"84:21:50","0.026","0.019","0.013"
"84:21:51","0.026","0.019","0.014"
"84:21:52","0.026","0.019","0.013"
"84:21:53","0.025","0.019","0.014"
"84:21:54","0.026","0.020","0.013"
"84:21:55","0.025","0.018","0.013"
"84:21:56","0.025","0.019","0.013"
"84:21:57","0.026","0.019","0.013"
"84:21:58","0.025","0.018","0.013"
"84:21:59","0.025","0.019","0.013"
"84:22:00","0.025","0.019","0.013"
"84:22:01","0.025","0.018","0.013"
"84:22:02","0.024","0.019","0.013"
"84:22:03","0.025","0.019","0.012"
"84:22:04","0.024","0.018","0.013"
"84:22:05","0.025","0.020","0.012"
"84:22:06","0.024","0.018","0.012"
"84:22:07","0.024","0.019","0.012"
"84:22:08","0.024","0.018","0.012"
"84:22:09","0.025","0.018","0.012"
"84:22:10","0.024","0.018","0.013"
"84:22:11","0.025","0.019","0.011"
"84:22:12","0.024","0.018","0.012"
"84:22:13","0.024","0.018","0.012"
"84:22:14","0.024","0.019","0.012"
"84:22:15","0.023","0.017","0.011"
"84:22:16","0.024","0.019","0.012"
"84:22:17","0.024","0.018","0.011"
"84:22:18","0.023","0.018","0.011"
"84:22:19","0.023","0.018","0.012"
"84:22:20","0.024","0.018","0.011"
"84:22:21","0.023","0.017","0.012"
"84:22:22","0.023","0.019","0.011"
"84:22:23","0.023","0.017","0.011"
"84:22:24","0.023","0.018","0.011"
"84:22:25","0.023","0.018","0.012"
"84:22:26","0.023","0.018","0.010"
"84:22:27","0.022","0.017","0.011"
"84:22:28","0.023","0.019","0.010"
"84:22:29","0.022","0.017","0.011"
"84:22:30","0.022","0.018","0.011"
"84:22:31","0.023","0.018","0.011"
"84:22:32","0.022","0.017","0.010"
"84:22:33","0.022","0.018","0.010"
"84:22:34","0.023","0.018","0.010"
"84:22:35","0.022","0.017","0.010"
"84:22:36","0.021","0.017","0.011"
"84:22:37","0.023","0.018","0.009"
"84:22:38","0.021","0.017","0.010"
"84:22:39","0.022","0.018","0.010"
"84:22:40","0.022","0.017","0.010"
"84:22:41","0.021","0.017","0.010"
"84:22:42","0.021","0.017","0.010"
"84:22:43","0.022","0.018","0.009"
"84:22:44","0.021","0.016","0.010"
"84:22:45","0.021","0.018","0.010"
"84:22:46","0.022","0.017","0.010"
"84:22:47","0.021","0.016","0.009"
"84:22:48","0.021","0.017","0.010"
"84:22:49","0.021","0.017","0.009"
"84:22:50","0.020","0.016","0.010"
"84:22:51","0.020","0.017","0.009"
"84:22:52","0.021","0.018","0.009"
"84:22:53","0.020","0.016","0.009"
"84:22:54","0.021","0.018","0.009"
"84:22:55","0.021","0.017","0.009"
"84:22:56","0.020","0.017","0.009"
"84:22:57","0.020","0.017","0.009"
"84:22:58","0.021","0.017","0.008"
"84:22:59","0.020","0.016","0.009"
"84:23:00","0.020","0.017","0.008"
"84:23:01","0.020","0.017","0.009"
"84:23:02","0.019","0.016","0.008"
"84:23:03","0.019","0.016","0.009"
"84:23:04","0.020","0.017","0.008"
"84:23:05","0.019","0.016","0.008"
"84:23:06","0.019","0.017","0.008"
"84:23:07","0.020","0.017","0.008"
"84:23:08","0.019","0.016","0.008"
"84:23:09","0.019","0.016","0.008"
"84:23:10","0.020","0.017","0.008"
"84:23:11","0.019","0.016","0.008"
"84:23:12","0.019","0.016","0.008"
"84:23:13","0.020","0.017","0.007"
"84:23:14","0.018","0.015","0.008"
"84:23:15","0.019","0.017","0.007"
"84:23:16","0.019","0.016","0.008"
"84:23:17","0.018","0.016","0.007"
"84:23:18","0.018","0.016","0.008"
"84:23:19","0.019","0.016","0.006"
"84:23:20","0.018","0.015","0.007"
"84:23:21","0.018","0.017","0.007"
"84:23:22","0.019","0.016","0.007"
"84:23:23","0.018","0.016","0.007"
"84:23:24","0.018","0.016","0.007"
"84:23:25","0.018","0.016","0.007"
"84:23:26","0.018","0.015","0.007"
"84:23:27","0.018","0.016","0.007"
"84:23:28","0.018","0.016","0.007"
"84:23:29","0.017","0.015","0.007"
"84:23:30","0.018","0.016","0.006"
"84:23:31","0.018","0.015","0.007"
"84:23:32","0.017","0.016","0.006"
"84:23:33","0.017","0.016","0.006"
"84:23:34","0.018","0.015","0.006"
"84:23:35","0.017","0.015","0.007"
"84:23:36","0.017","0.017","0.006"
"84:23:37","0.017","0.015","0.007"
"84:23:38","0.017","0.016","0.006"
"84:23:39","0.017","0.016","0.006"
"84:23:40","0.017","0.015","0.005"
"84:23:41","0.016","0.015","0.006"
"84:23:42","0.017","0.016","0.006"
"84:23:43","0.017","0.015","0.006"
"84:23:44","0.016","0.015","0.006"
"84:23:45","0.017","0.016","0.006"
"84:23:46","0.017","0.015","0.005"
"84:23:47","0.016","0.015","0.006"
"84:23:48","0.016","0.015","0.005"
"84:23:49","0.017","0.016","0.005"
"84:23:50","0.015","0.014","0.006"
"84:23:51","0.016","0.016","0.005"
"84:23:52","0.016","0.015","0.005"
"84:23:53","0.016","0.015","0.005"
"84:23:54","0.015","0.015","0.005"
"84:23:55","0.016","0.015","0.004"
"84:23:56","0.015","0.014","0.005"
"84:23:57","0.015","0.016","0.005"
"84:23:58","0.016","0.015","0.005"
"84:23:59","0.015","0.014","0.005"
"84:24:00","0.015","0.015","0.005"
"84:24:01","0.015","0.014","0.004"
"84:24:02","0.015","0.014","0.005"
"84:24:03","0.015","0.015","0.005"
"84:24:04","0.015","0.015","0.005"
"84:24:05","0.014","0.014","0.005"
"84:24:06","0.015","0.016","0.004"
"84:24:07","0.014","0.014","0.005"
"84:24:08","0.015","0.015","0.004"
"84:24:09","0.015","0.014","0.005"
"84:24:10","0.015","0.014","0.004"
"84:24:11","0.014","0.014","0.005"
"84:24:12","0.015","0.015","0.004"
"84:24:13","0.014","0.013","0.005"
"84:24:14","0.014","0.015","0.004"
"84:24:15","0.015","0.014","0.004"
"84:24:16","0.014","0.014","0.004"
"84:24:17","0.014","0.015","0.004"
"84:24:18","0.014","0.014","0.004"
"84:24:19","0.013","0.013","0.004"
"84:24:20","0.014","0.015","0.004"
"84:24:21","0.014","0.014","0.004"
"84:24:22","0.013","0.014","0.005"
"84:24:23","0.014","0.015","0.004"
"84:24:24","0.013","0.013","0.004"
"84:24:25","0.013","0.014","0.004"
"84:24:26","0.014","0.014","0.004"
"84:24:27","0.013","0.014","0.003"
"84:24:28","0.013","0.014","0.004"
"84:24:29","0.014","0.015","0.003"
"84:24:30","0.012","0.013","0.004"
"84:24:31","0.013","0.015","0.003"
"84:24:32","0.013","0.013","0.004"
"84:24:33","0.012","0.014","0.004"
"84:24:34","0.013","0.014","0.003"
"84:24:35","0.012","0.013","0.003"
"84:24:36","0.012","0.013","0.004"
"84:24:37","0.013","0.014","0.003"
"84:24:38","0.012","0.013","0.003"
"84:24:39","0.012","0.014","0.004"
"84:24:40","0.013","0.014","0.003"
"84:24:41","0.012","0.013","0.004"
"84:24:42","0.012","0.014","0.003"
"84:24:43","0.012","0.013","0.003"
"84:24:44","0.012","0.013","0.003"
"84:24:45","0.012","0.014","0.003"
"84:24:46","0.012","0.013","0.003"
"84:24:47","0.011","0.013","0.004"
"84:24:48","0.012","0.014","0.003"
"84:24:49","0.011","0.012","0.003"
"84:24:50","0.011","0.014","0.003"
"84:24:51","0.012","0.013","0.003"
"84:24:52","0.011","0.013","0.003"
"84:24:53","0.011","0.013","0.003"
"84:24:54","0.011","0.013","0.003"
"84:24:55","0.011","0.012","0.003"
"84:24:56","0.011","0.013","0.003"
"84:24:57","0.011","0.013","0.003"
"84:24:58","0.010","0.012","0.004"
"84:24:59","0.011","0.014","0.002"
"84:25:00","0.011","0.012","0.003"
"84:25:01","0.011","0.013","0.003"
"84:25:02","0.011","0.013","0.003"
"84:25:03","0.011","0.013","0.003"
"84:25:04","0.010","0.012","0.003"
"84:25:05","0.011","0.014","0.002"
"84:25:06","0.010","0.012","0.003"
"84:25:07","0.010","0.013","0.003"
"84:25:08","0.011","0.013","0.003"
"84:25:09","0.010","0.012","0.003"
"84:25:10","0.010","0.013","0.003"
"84:25:11","0.010","0.012","0.003"
"84:25:12","0.009","0.012","0.003"
"84:25:13","0.010","0.013","0.003"
"84:25:14","0.010","0.012","0.003"
"84:25:15","0.009","0.012","0.003"
"84:25:16","0.010","0.013","0.002"
"84:25:17","0.009","0.012","0.003"
"84:25:18","0.009","0.012","0.002"
"84:25:19","0.010","0.012","0.003"
"84:25:20","0.009","0.012","0.002"
"84:25:21","0.009","0.012","0.003"
"84:25:22","0.010","0.013","0.002"
"84:25:23","0.009","0.011","0.003"
"84:25:24","0.009","0.013","0.002"
"84:25:25","0.010","0.012","0.003"
"84:25:26","0.009","0.012","0.002"
"84:25:27","0.009","0.012","0.003"
"84:25:28","0.009","0.012","0.002"
"84:25:29","0.008","0.011","0.003"
"84:25:30","0.008","0.012","0.002"
"84:25:31","0.009","0.012","0.002"
"84:25:32","0.008","0.011","0.003"
"84:25:33","0.009","0.013","0.002"
"84:25:34","0.008","0.011","0.002"
"84:25:35","0.008","0.011","0.003"
"84:25:36","0.008","0.012","0.003"
"84:25:37","0.009","0.012","0.002"
"84:25:38","0.008","0.011","0.003"
"84:25:39","0.008","0.013","0.002"
"84:25:40","0.008","0.011","0.002"
"84:25:41","0.008","0.012","0.002"
"84:25:42","0.009","0.012","0.002"
"84:25:43","0.007","0.011","0.002"
"84:25:44","0.007","0.011","0.003"
"84:25:45","0.008","0.012","0.002"
"84:25:46","0.007","0.011","0.003"
"84:25:47","0.007","0.012","0.002"
"84:25:48","0.008","0.012","0.002"
"84:25:49","0.007","0.011","0.002"
"84:25:50","0.008","0.012","0.002"
"84:25:51","0.007","0.010","0.002"
"84:25:52","0.007","0.011","0.002"
"84:25:53","0.007","0.011","0.002"
"84:25:54","0.007","0.011","0.002"
"84:25:55","0.007","0.011","0.003"
"84:25:56","0.007","0.012","0.002"
"84:25:57","0.006","0.010","0.003"
"84:25:58","0.007","0.012","0.002"
"84:25:59","0.007","0.011","0.002"
"84:26:00","0.006","0.011","0.002"
"84:26:01","0.007","0.011","0.002"
"84:26:02","0.007","0.011","0.002"
"84:26:03","0.006","0.010","0.003"
"84:26:04","0.006","0.011","0.002"
"84:26:05","0.006","0.010","0.002"
"84:26:06","0.005","0.010","0.002"
"84:26:07","0.007","0.012","0.002"
"84:26:08","0.006","0.010","0.002"
"84:26:09","0.005","0.010","0.002"
"84:26:10","0.006","0.011","0.002"
"84:26:11","0.006","0.011","0.002"
"84:26:12","0.005","0.010","0.003"
"84:26:13","0.006","0.012","0.002"
"84:26:14","0.006","0.010","0.002"
"84:26:15","0.006","0.011","0.002"
"84:26:16","0.006","0.010","0.002"
"84:26:17","0.006","0.010","0.002"
"84:26:18","0.005","0.010","0.003"
"84:26:19","0.006","0.011","0.002"
"84:26:20","0.005","0.010","0.002"
"84:26:21","0.005","0.011","0.002"
"84:26:22","0.006","0.011","0.002"
"84:26:23","0.005","0.010","0.002"
"84:26:24","0.005","0.011","0.003"
"84:26:25","0.005","0.010","0.002"
"84:26:26","0.004","0.010","0.002"
"84:26:27","0.005","0.010","0.002"
"84:26:28","0.005","0.010","0.002"
"84:26:29","0.004","0.009","0.003"
"84:26:30","0.005","0.011","0.002"
"84:26:31","0.005","0.009","0.002"
"84:26:32","0.004","0.010","0.002"
"84:26:33","0.005","0.010","0.002"
"84:26:34","0.005","0.010","0.002"
"84:26:35","0.004","0.010","0.003"
"84:26:36","0.005","0.011","0.002"
"84:26:37","0.004","0.009","0.002"
"84:26:38","0.004","0.010","0.002"
"84:26:39","0.005","0.010","0.002"
"84:26:40","0.004","0.009","0.002"
"84:26:41","0.004","0.010","0.002"
"84:26:42","0.005","0.010","0.002"
"84:26:43","0.004","0.009","0.002"
"84:26:44","0.004","0.010","0.002"
"84:26:45","0.005","0.010","0.002"
"84:26:46","0.004","0.009","0.002"
"84:26:47","0.004","0.010","0.002"
"84:26:48","0.004","0.010","0.002"
"84:26:49","0.003","0.009","0.002"
"84:26:50","0.004","0.010","0.002"
"84:26:51","0.004","0.010","0.002"
"84:26:52","0.003","0.009","0.003"
"84:26:53","0.004","0.011","0.002"
"84:26:54","0.004","0.009","0.002"
"84:26:55","0.003","0.009","0.002"
"84:26:56","0.004","0.010","0.002"
"84:26:57","0.004","0.009","0.002"
"84:26:58","0.003","0.009","0.002"
"84:26:59","0.004","0.010","0.002"
"84:27:00","0.004","0.009","0.002"
"84:27:01","0.003","0.009","0.002"
"84:27:02","0.004","0.010","0.002"
"84:27:03","0.003","0.009","0.002"
"84:27:04","0.003","0.010","0.002"
"84:27:05","0.004","0.009","0.002"
"84:27:06","0.004","0.009","0.002"
"84:27:07","0.003","0.009","0.002"
"84:27:08","0.004","0.010","0.002"
"84:27:09","0.003","0.008","0.002"
"84:27:10","0.003","0.010","0.002"
"84:27:11","0.004","0.009","0.002"
"84:27:12","0.003","0.009","0.002"
"84:27:13","0.003","0.009","0.002"
"84:27:14","0.004","0.009","0.002"
"84:27:15","0.003","0.008","0.002"
"84:27:16","0.003","0.009","0.002"
"84:27:17","0.004","0.009","0.002"
"84:27:18","0.003","0.008","0.002"
"84:27:19","0.004","0.010","0.002"
"84:27:20","0.003","0.009","0.002"
"84:27:21","0.002","0.008","0.002"
"84:27:22","0.003","0.009","0.002"
"84:27:23","0.003","0.009","0.002"
"84:27:24","0.002","0.008","0.002"
"84:27:25","0.003","0.010","0.002"
"84:27:26","0.003","0.008","0.002"
"84:27:27","0.003","0.009","0.002"
"84:27:28","0.003","0.009","0.002"
"84:27:29","0.003","0.008","0.002"
"84:27:30","0.003","0.009","0.002"
"84:27:31","0.003","0.009","0.002"
"84:27:32","0.003","0.008","0.002"
"84:27:33","0.003","0.009","0.002"
"84:27:34","0.003","0.009","0.002"
"84:27:35","0.003","0.008","0.002"
"84:27:36","0.003","0.009","0.002"
"84:27:37","0.003","0.008","0.002"
"84:27:38","0.002","0.008","0.002"
"84:27:39","0.003","0.009","0.002"
"84:27:40","0.003","0.009","0.002"
"84:27:41","0.002","0.008","0.002"
"84:27:42","0.003","0.009","0.002"
"84:27:43","0.003","0.008","0.002"
"84:27:44","0.002","0.008","0.002"
"84:27:45","0.003","0.008","0.002"
"84:27:46","0.003","0.008","0.002"
"84:27:47","0.002","0.007","0.002"
"84:27:48","0.003","0.009","0.002"
"84:27:49","0.003","0.007","0.002"
"84:27:50","0.003","0.008","0.002"
"84:27:51","0.003","0.009","0.002"
"84:27:52","0.003","0.008","0.002"
"84:27:53","0.002","0.008","0.002"
"84:27:54","0.003","0.008","0.002"
"84:27:55","0.003","0.007","0.002"
"84:27:56","0.002","0.008","0.002"
"84:27:57","0.003","0.009","0.002"
"84:27:58","0.002","0.007","0.002"
"84:27:59","0.003","0.008","0.002"
"84:28:00","0.003","0.008","0.002"
"84:28:01","0.003","0.008","0.002"
"84:28:02","0.002","0.007","0.002"
"84:28:03","0.003","0.009","0.002"
"84:28:04","0.002","0.007","0.002"
"84:28:05","0.002","0.008","0.002"
"84:28:06","0.003","0.008","0.002"
"84:28:07","0.002","0.007","0.002"
"84:28:08","0.002","0.008","0.002"
"84:28:09","0.003","0.008","0.002"
"84:28:10","0.002","0.007","0.002"
"84:28:11","0.002","0.008","0.002"
"84:28:12","0.003","0.008","0.002"
"84:28:13","0.002","0.007","0.002"
"84:28:14","0.003","0.008","0.002"
"84:28:15","0.003","0.008","0.002"
"84:28:16","0.002","0.007","0.002"
"84:28:17","0.002","0.007","0.002"
"84:28:18","0.003","0.008","0.002"
"84:28:19","0.002","0.006","0.002"
"84:28:20","0.003","0.008","0.002"
"84:28:21","0.003","0.007","0.002"
"84:28:22","0.002","0.007","0.002"
"84:28:23","0.002","0.007","0.002"
"84:28:24","0.003","0.007","0.002"
"84:28:25","0.002","0.006","0.002"
"84:28:26","0.003","0.008","0.002"
"84:28:27","0.003","0.007","0.002"
"84:28:28","0.001","0.007","0.002"
"84:28:29","0.003","0.008","0.002"
"84:28:30","0.002","0.007","0.002"
"84:28:31","0.002","0.007","0.002"
"84:28:32","0.003","0.008","0.002"
"84:28:33","0.002","0.007","0.002"
"84:28:34","0.002","0.007","0.002"
"84:28:35","0.003","0.008","0.002"
"84:28:36","0.002","0.006","0.002"
"84:28:37","0.002","0.008","0.002"
"84:28:38","0.003","0.007","0.002"
"84:28:39","0.002","0.006","0.002"
"84:28:40","0.002","0.007","0.002"
"84:28:41","0.003","0.007","0.002"
"84:28:42","0.002","0.006","0.002"
"84:28:43","0.002","0.007","0.002"
"84:28:44","0.003","0.007","0.002"
"84:28:45","0.002","0.006","0.002"
"84:28:46","0.002","0.007","0.002"
"84:28:47","0.002","0.007","0.002"
"84:28:48","0.002","0.006","0.002"
"84:28:49","0.002","0.007","0.002"
"84:28:50","0.003","0.007","0.002"
"84:28:51","0.002","0.005","0.002"
"84:28:52","0.003","0.008","0.002"
"84:28:53","0.002","0.006","0.002"
"84:28:54","0.002","0.006","0.002"
"84:28:55","0.002","0.007","0.002"
"84:28:56","0.003","0.007","0.002"
"84:28:57","0.001","0.006","0.002"
"84:28:58","0.003","0.007","0.002"
"84:28:59","0.002","0.006","0.002"
"84:29:00","0.002","0.006","0.002"
"84:29:01","0.002","0.007","0.002"
"84:29:02","0.002","0.006","0.002"
"84:29:03","0.002","0.006","0.002"
"84:29:04","0.002","0.007","0.002"
"84:29:05","0.003","0.006","0.002"
"84:29:06","0.002","0.006","0.002"
"84:29:07","0.003","0.007","0.002"
"84:29:08","0.002","0.006","0.002"
"84:29:09","0.002","0.007","0.002"
"84:29:10","0.002","0.007","0.002"
"84:29:11","0.002","0.006","0.002"
