,Seconds,Minutes,Oxy Electrode 1 Last (V),OxyElectrode 2 Last (V),OxyElectrode 3 Last (V)
199:38:20,12445,207.4166667,0.103,0.204,0.064
199:38:21,12446,207.4333333,0.101,0.205,0.065
199:38:22,12447,207.45,0.102,0.204,0.064
199:38:23,12448,207.4666667,0.102,0.204,0.065
199:38:24,12449,207.4833333,0.101,0.204,0.065
199:38:25,12450,207.5,0.101,0.204,0.065
199:38:26,12451,207.5166667,0.102,0.204,0.064
199:38:27,12452,207.5333333,0.101,0.204,0.065
199:38:28,12453,207.55,0.101,0.204,0.064
199:38:29,12454,207.5666667,0.102,0.204,0.064
199:38:30,12455,207.5833333,0.102,0.204,0.064
199:38:31,12456,207.6,0.1,0.205,0.064
199:38:32,12457,207.6166667,0.102,0.204,0.064
199:38:33,12458,207.6333333,0.101,0.204,0.064
199:38:34,12459,207.65,0.101,0.205,0.064
199:38:35,12460,207.6666667,0.102,0.204,0.064
199:38:36,12461,207.6833333,0.102,0.204,0.064
199:38:37,12462,207.7,0.101,0.205,0.063
199:38:38,12463,207.7166667,0.101,0.204,0.064
199:38:39,12464,207.7333333,0.102,0.204,0.063
199:38:40,12465,207.75,0.1,0.205,0.064
199:38:41,12466,207.7666667,0.101,0.205,0.064
199:38:42,12467,207.7833333,0.101,0.205,0.064
199:38:43,12468,207.8,0.101,0.206,0.064
199:38:44,12469,207.8166667,0.1,0.205,0.064
199:38:45,12470,207.8333333,0.102,0.205,0.064
199:38:46,12471,207.85,0.1,0.205,0.064
199:38:47,12472,207.8666667,0.101,0.205,0.064
199:38:48,12473,207.8833333,0.101,0.204,0.064
199:38:49,12474,207.9,0.101,0.204,0.064
199:38:50,12475,207.9166667,0.1,0.204,0.064
199:38:51,12476,207.9333333,0.101,0.204,0.064
199:38:52,12477,207.95,0.101,0.204,0.063
199:38:53,12478,207.9666667,0.1,0.204,0.063
199:38:54,12479,207.9833333,0.101,0.204,0.063
199:38:55,12480,208,0.101,0.204,0.063
199:38:56,12481,208.0166667,0.1,0.204,0.062
199:38:57,12482,208.0333333,0.1,0.203,0.063
199:38:58,12483,208.05,0.101,0.203,0.062
199:38:59,12484,208.0666667,0.1,0.203,0.063
199:39:00,12485,208.0833333,0.1,0.204,0.063
199:39:01,12486,208.1,0.101,0.203,0.063
199:39:02,12487,208.1166667,0.101,0.203,0.063
199:39:03,12488,208.1333333,0.099,0.204,0.063
199:39:04,12489,208.15,0.1,0.203,0.063
199:39:05,12490,208.1666667,0.101,0.203,0.064
199:39:06,12491,208.1833333,0.101,0.203,0.063
199:39:07,12492,208.2,0.099,0.204,0.064
199:39:08,12493,208.2166667,0.101,0.203,0.064
199:39:09,12494,208.2333333,0.101,0.202,0.063
199:39:10,12495,208.25,0.1,0.203,0.064
199:39:11,12496,208.2666667,0.1,0.202,0.063
199:39:12,12497,208.2833333,0.101,0.202,0.063
199:39:13,12498,208.3,0.101,0.202,0.062
199:39:14,12499,208.3166667,0.099,0.203,0.063
199:39:15,12500,208.3333333,0.1,0.202,0.062
199:39:16,12501,208.35,0.101,0.202,0.063
199:39:17,12502,208.3666667,0.1,0.202,0.062
199:39:18,12503,208.3833333,0.099,0.203,0.063
199:39:19,12504,208.4,0.101,0.202,0.062
199:39:20,12505,208.4166667,0.1,0.202,0.062
199:39:21,12506,208.4333333,0.099,0.203,0.062
199:39:22,12507,208.45,0.099,0.202,0.062
199:39:23,12508,208.4666667,0.1,0.202,0.062
199:39:24,12509,208.4833333,0.1,0.201,0.062
199:39:25,12510,208.5,0.099,0.202,0.062
199:39:26,12511,208.5166667,0.099,0.201,0.063
199:39:27,12512,208.5333333,0.1,0.201,0.063
199:39:28,12513,208.55,0.1,0.201,0.062
199:39:29,12514,208.5666667,0.099,0.202,0.063
199:39:30,12515,208.5833333,0.1,0.201,0.063
199:39:31,12516,208.6,0.1,0.201,0.063
199:39:32,12517,208.6166667,0.1,0.201,0.062
199:39:33,12518,208.6333333,0.098,0.202,0.063
199:39:34,12519,208.65,0.1,0.201,0.062
199:39:35,12520,208.6666667,0.1,0.201,0.062
199:39:36,12521,208.6833333,0.099,0.202,0.062
199:39:37,12522,208.7,0.098,0.201,0.062
199:39:38,12523,208.7166667,0.1,0.201,0.061
199:39:39,12524,208.7333333,0.099,0.201,0.062
199:39:40,12525,208.75,0.099,0.202,0.061
199:39:41,12526,208.7666667,0.1,0.202,0.062
199:39:42,12527,208.7833333,0.1,0.202,0.061
199:39:43,12528,208.8,0.098,0.202,0.061
199:39:44,12529,208.8166667,0.099,0.201,0.062
199:39:45,12530,208.8333333,0.1,0.201,0.062
199:39:46,12531,208.85,0.099,0.201,0.062
199:39:47,12532,208.8666667,0.099,0.201,0.062
199:39:48,12533,208.8833333,0.1,0.201,0.063
199:39:49,12534,208.9,0.099,0.201,0.062
199:39:50,12535,208.9166667,0.098,0.201,0.062
199:39:51,12536,208.9333333,0.1,0.2,0.062
199:39:52,12537,208.95,0.099,0.2,0.062
199:39:53,12538,208.9666667,0.099,0.201,0.062
199:39:54,12539,208.9833333,0.098,0.2,0.062
199:39:55,12540,209,0.1,0.201,0.061
199:39:56,12541,209.0166667,0.098,0.201,0.062
199:39:57,12542,209.0333333,0.098,0.202,0.061
199:39:58,12543,209.05,0.099,0.201,0.061
199:39:59,12544,209.0666667,0.099,0.201,0.061
199:40:00,12545,209.0833333,0.098,0.202,0.061
199:40:01,12546,209.1,0.099,0.201,0.061
199:40:02,12547,209.1166667,0.1,0.201,0.061
199:40:03,12548,209.1333333,0.098,0.2,0.061
199:40:04,12549,209.15,0.098,0.2,0.061
199:40:05,12550,209.1666667,0.099,0.2,0.061
199:40:06,12551,209.1833333,0.099,0.201,0.061
199:40:07,12552,209.2,0.098,0.202,0.062
199:40:08,12553,209.2166667,0.099,0.201,0.061
199:40:09,12554,209.2333333,0.099,0.201,0.062
199:40:10,12555,209.25,0.098,0.201,0.061
199:40:11,12556,209.2666667,0.098,0.202,0.062
199:40:12,12557,209.2833333,0.099,0.201,0.062
199:40:13,12558,209.3,0.099,0.201,0.062
199:40:14,12559,209.3166667,0.098,0.201,0.061
199:40:15,12560,209.3333333,0.097,0.201,0.061
199:40:16,12561,209.35,0.099,0.2,0.061
199:40:17,12562,209.3666667,0.098,0.2,0.061
199:40:18,12563,209.3833333,0.098,0.201,0.061
199:40:19,12564,209.4,0.097,0.2,0.061
199:40:20,12565,209.4166667,0.099,0.2,0.061
199:40:21,12566,209.4333333,0.099,0.2,0.06
199:40:22,12567,209.45,0.098,0.2,0.061
199:40:23,12568,209.4666667,0.097,0.2,0.06
199:40:24,12569,209.4833333,0.097,0.2,0.06
199:40:25,12570,209.5,0.099,0.199,0.06
199:40:26,12571,209.5166667,0.098,0.2,0.061
199:40:27,12572,209.5333333,0.097,0.2,0.06
199:40:28,12573,209.55,0.097,0.201,0.061
199:40:29,12574,209.5666667,0.098,0.2,0.061
199:40:30,12575,209.5833333,0.098,0.2,0.061
199:40:31,12576,209.6,0.098,0.199,0.061
199:40:32,12577,209.6166667,0.097,0.2,0.061
199:40:33,12578,209.6333333,0.098,0.199,0.061
199:40:34,12579,209.65,0.098,0.199,0.061
199:40:35,12580,209.6666667,0.099,0.199,0.061
199:40:36,12581,209.6833333,0.097,0.199,0.061
199:40:37,12582,209.7,0.097,0.199,0.061
199:40:38,12583,209.7166667,0.098,0.199,0.061
199:40:39,12584,209.7333333,0.098,0.199,0.061
199:40:40,12585,209.75,0.098,0.199,0.06
199:40:41,12586,209.7666667,0.097,0.2,0.06
199:40:42,12587,209.7833333,0.098,0.199,0.06
199:40:43,12588,209.8,0.098,0.199,0.06
199:40:44,12589,209.8166667,0.098,0.199,0.059
199:40:45,12590,209.8333333,0.096,0.2,0.06
199:40:46,12591,209.85,0.097,0.199,0.059
199:40:47,12592,209.8666667,0.098,0.198,0.06
199:40:48,12593,209.8833333,0.098,0.199,0.059
199:40:49,12594,209.9,0.097,0.199,0.06
199:40:50,12595,209.9166667,0.097,0.2,0.06
199:40:51,12596,209.9333333,0.097,0.199,0.061
199:40:52,12597,209.95,0.098,0.199,0.061
199:40:53,12598,209.9666667,0.097,0.199,0.061
199:40:54,12599,209.9833333,0.096,0.2,0.06
199:40:55,12600,210,0.096,0.199,0.06
199:40:56,12601,210.0166667,0.098,0.198,0.061
199:40:57,12602,210.0333333,0.097,0.199,0.06
199:40:58,12603,210.05,0.096,0.199,0.06
199:40:59,12604,210.0666667,0.096,0.2,0.06
199:41:00,12605,210.0833333,0.097,0.199,0.06
199:41:01,12606,210.1,0.098,0.199,0.059
199:41:02,12607,210.1166667,0.097,0.199,0.06
199:41:03,12608,210.1333333,0.097,0.2,0.059
199:41:04,12609,210.15,0.096,0.199,0.06
199:41:05,12610,210.1666667,0.098,0.198,0.059
199:41:06,12611,210.1833333,0.097,0.198,0.06
199:41:07,12612,210.2,0.097,0.199,0.059
199:41:08,12613,210.2166667,0.096,0.198,0.06
199:41:09,12614,210.2333333,0.098,0.198,0.059
199:41:10,12615,210.25,0.097,0.198,0.059
199:41:11,12616,210.2666667,0.097,0.198,0.059
199:41:12,12617,210.2833333,0.096,0.198,0.06
199:41:13,12618,210.3,0.097,0.197,0.06
199:41:14,12619,210.3166667,0.097,0.197,0.06
199:41:15,12620,210.3333333,0.096,0.197,0.06
199:41:16,12621,210.35,0.096,0.198,0.06
199:41:17,12622,210.3666667,0.096,0.197,0.06
199:41:18,12623,210.3833333,0.097,0.197,0.059
199:41:19,12624,210.4,0.096,0.198,0.06
199:41:20,12625,210.4166667,0.096,0.198,0.059
199:41:21,12626,210.4333333,0.096,0.198,0.06
199:41:22,12627,210.45,0.098,0.198,0.059
199:41:23,12628,210.4666667,0.097,0.198,0.059
199:41:24,12629,210.4833333,0.096,0.199,0.059
199:41:25,12630,210.5,0.096,0.198,0.059
199:41:26,12631,210.5166667,0.097,0.198,0.059
199:41:27,12632,210.5333333,0.097,0.198,0.059
199:41:28,12633,210.55,0.096,0.198,0.058
199:41:29,12634,210.5666667,0.095,0.199,0.059
199:41:30,12635,210.5833333,0.097,0.198,0.059
199:41:31,12636,210.6,0.097,0.198,0.059
199:41:32,12637,210.6166667,0.096,0.198,0.059
199:41:33,12638,210.6333333,0.095,0.199,0.058
199:41:34,12639,210.65,0.096,0.198,0.059
199:41:35,12640,210.6666667,0.097,0.198,0.059
199:41:36,12641,210.6833333,0.096,0.198,0.059
199:41:37,12642,210.7,0.095,0.199,0.059
199:41:38,12643,210.7166667,0.095,0.198,0.059
199:41:39,12644,210.7333333,0.097,0.198,0.059
199:41:40,12645,210.75,0.096,0.198,0.059
199:41:41,12646,210.7666667,0.095,0.199,0.059
199:41:42,12647,210.7833333,0.095,0.198,0.059
199:41:43,12648,210.8,0.096,0.198,0.058
199:41:44,12649,210.8166667,0.096,0.198,0.059
199:41:45,12650,210.8333333,0.095,0.199,0.058
199:41:46,12651,210.85,0.095,0.198,0.058
199:41:47,12652,210.8666667,0.096,0.198,0.058
199:41:48,12653,210.8833333,0.096,0.198,0.058
199:41:49,12654,210.9,0.094,0.199,0.058
199:41:50,12655,210.9166667,0.095,0.198,0.058
199:41:51,12656,210.9333333,0.096,0.197,0.058
199:41:52,12657,210.95,0.096,0.197,0.057
199:41:53,12658,210.9666667,0.094,0.198,0.058
199:41:54,12659,210.9833333,0.095,0.198,0.058
199:41:55,12660,211,0.096,0.197,0.058
199:41:56,12661,211.0166667,0.096,0.197,0.058
199:41:57,12662,211.0333333,0.094,0.198,0.059
199:41:58,12663,211.05,0.095,0.198,0.058
199:41:59,12664,211.0666667,0.095,0.198,0.059
199:42:00,12665,211.0833333,0.096,0.198,0.058
199:42:01,12666,211.1,0.095,0.198,0.059
199:42:02,12667,211.1166667,0.095,0.199,0.058
199:42:03,12668,211.1333333,0.094,0.198,0.058
199:42:04,12669,211.15,0.096,0.198,0.058
199:42:05,12670,211.1666667,0.095,0.198,0.058
199:42:06,12671,211.1833333,0.094,0.198,0.058
199:42:07,12672,211.2,0.094,0.199,0.057
199:42:08,12673,211.2166667,0.095,0.198,0.057
199:42:09,12674,211.2333333,0.095,0.198,0.057
199:42:10,12675,211.25,0.095,0.198,0.057
199:42:11,12676,211.2666667,0.094,0.198,0.057
199:42:12,12677,211.2833333,0.094,0.199,0.058
199:42:13,12678,211.3,0.095,0.198,0.057
199:42:14,12679,211.3166667,0.095,0.197,0.058
199:42:15,12680,211.3333333,0.095,0.197,0.057
199:42:16,12681,211.35,0.094,0.197,0.058
199:42:17,12682,211.3666667,0.094,0.198,0.057
199:42:18,12683,211.3833333,0.094,0.197,0.058
199:42:19,12684,211.4,0.096,0.197,0.058
199:42:20,12685,211.4166667,0.095,0.197,0.058
199:42:21,12686,211.4333333,0.094,0.198,0.058
199:42:22,12687,211.45,0.094,0.197,0.058
199:42:23,12688,211.4666667,0.095,0.197,0.058
199:42:24,12689,211.4833333,0.095,0.197,0.058
199:42:25,12690,211.5,0.094,0.197,0.057
199:42:26,12691,211.5166667,0.093,0.198,0.057
199:42:27,12692,211.5333333,0.094,0.197,0.057
199:42:28,12693,211.55,0.095,0.197,0.057
199:42:29,12694,211.5666667,0.095,0.197,0.057
199:42:30,12695,211.5833333,0.094,0.197,0.056
199:42:31,12696,211.6,0.093,0.198,0.057
199:42:32,12697,211.6166667,0.094,0.197,0.057
199:42:33,12698,211.6333333,0.094,0.197,0.057
199:42:34,12699,211.65,0.095,0.197,0.056
199:42:35,12700,211.6666667,0.093,0.197,0.057
199:42:36,12701,211.6833333,0.094,0.197,0.057
199:42:37,12702,211.7,0.094,0.197,0.057
199:42:38,12703,211.7166667,0.095,0.197,0.057
199:42:39,12704,211.7333333,0.094,0.197,0.057
199:42:40,12705,211.75,0.093,0.198,0.057
199:42:41,12706,211.7666667,0.093,0.197,0.057
199:42:42,12707,211.7833333,0.094,0.197,0.057
199:42:43,12708,211.8,0.095,0.197,0.057
199:42:44,12709,211.8166667,0.094,0.197,0.057
199:42:45,12710,211.8333333,0.093,0.198,0.057
199:42:46,12711,211.85,0.093,0.197,0.057
199:42:47,12712,211.8666667,0.094,0.197,0.057
199:42:48,12713,211.8833333,0.094,0.197,0.057
199:42:49,12714,211.9,0.094,0.197,0.056
199:42:50,12715,211.9166667,0.093,0.198,0.057
199:42:51,12716,211.9333333,0.093,0.198,0.056
199:42:52,12717,211.95,0.093,0.197,0.056
199:42:53,12718,211.9666667,0.094,0.197,0.056
199:42:54,12719,211.9833333,0.093,0.197,0.056
199:42:55,12720,212,0.093,0.198,0.056
199:42:56,12721,212.0166667,0.092,0.197,0.056
199:42:57,12722,212.0333333,0.094,0.197,0.056
199:42:58,12723,212.05,0.094,0.197,0.056
199:42:59,12724,212.0666667,0.093,0.197,0.056
199:43:00,12725,212.0833333,0.092,0.197,0.056
199:43:01,12726,212.1,0.093,0.197,0.057
199:43:02,12727,212.1166667,0.094,0.196,0.057
199:43:03,12728,212.1333333,0.093,0.196,0.057
199:43:04,12729,212.15,0.093,0.196,0.056
199:43:05,12730,212.1666667,0.092,0.197,0.057
199:43:06,12731,212.1833333,0.093,0.196,0.056
199:43:07,12732,212.2,0.094,0.196,0.057
199:43:08,12733,212.2166667,0.094,0.196,0.056
199:43:09,12734,212.2333333,0.092,0.196,0.056
199:43:10,12735,212.25,0.093,0.197,0.055
199:43:11,12736,212.2666667,0.092,0.196,0.056
199:43:12,12737,212.2833333,0.094,0.196,0.055
199:43:13,12738,212.3,0.093,0.196,0.056
199:43:14,12739,212.3166667,0.092,0.196,0.055
199:43:15,12740,212.3333333,0.092,0.197,0.056
199:43:16,12741,212.35,0.093,0.196,0.056
199:43:17,12742,212.3666667,0.093,0.196,0.056
199:43:18,12743,212.3833333,0.093,0.196,0.056
199:43:19,12744,212.4,0.092,0.196,0.056
199:43:20,12745,212.4166667,0.092,0.196,0.056
199:43:21,12746,212.4333333,0.093,0.196,0.056
199:43:22,12747,212.45,0.093,0.196,0.056
199:43:23,12748,212.4666667,0.093,0.196,0.055
199:43:24,12749,212.4833333,0.092,0.197,0.056
199:43:25,12750,212.5,0.092,0.196,0.055
199:43:26,12751,212.5166667,0.093,0.196,0.056
199:43:27,12752,212.5333333,0.093,0.195,0.055
199:43:28,12753,212.55,0.092,0.196,0.056
199:43:29,12754,212.5666667,0.092,0.196,0.055
199:43:30,12755,212.5833333,0.092,0.196,0.055
199:43:31,12756,212.6,0.093,0.195,0.055
199:43:32,12757,212.6166667,0.093,0.196,0.055
199:43:33,12758,212.6333333,0.092,0.196,0.054
199:43:34,12759,212.65,0.091,0.196,0.054
199:43:35,12760,212.6666667,0.092,0.195,0.055
199:43:36,12761,212.6833333,0.093,0.195,0.055
199:43:37,12762,212.7,0.093,0.195,0.055
199:43:38,12763,212.7166667,0.092,0.195,0.055
199:43:39,12764,212.7333333,0.091,0.196,0.055
199:43:40,12765,212.75,0.092,0.196,0.055
199:43:41,12766,212.7666667,0.091,0.195,0.056
199:43:42,12767,212.7833333,0.093,0.195,0.055
199:43:43,12768,212.8,0.092,0.195,0.056
199:43:44,12769,212.8166667,0.092,0.195,0.055
199:43:45,12770,212.8333333,0.091,0.196,0.055
199:43:46,12771,212.85,0.092,0.195,0.055
199:43:47,12772,212.8666667,0.092,0.195,0.055
199:43:48,12773,212.8833333,0.093,0.195,0.055
199:43:49,12774,212.9,0.091,0.195,0.055
199:43:50,12775,212.9166667,0.091,0.196,0.055
199:43:51,12776,212.9333333,0.091,0.195,0.055
199:43:52,12777,212.95,0.092,0.195,0.055
199:43:53,12778,212.9666667,0.092,0.195,0.054
199:43:54,12779,212.9833333,0.091,0.195,0.054
199:43:55,12780,213,0.091,0.196,0.054
199:43:56,12781,213.0166667,0.091,0.195,0.054
199:43:57,12782,213.0333333,0.093,0.195,0.054
199:43:58,12783,213.05,0.092,0.195,0.054
199:43:59,12784,213.0666667,0.091,0.195,0.054
199:44:00,12785,213.0833333,0.091,0.195,0.055
199:44:01,12786,213.1,0.092,0.194,0.054
199:44:02,12787,213.1166667,0.092,0.194,0.055
199:44:03,12788,213.1333333,0.092,0.194,0.054
199:44:04,12789,213.15,0.091,0.194,0.055
199:44:05,12790,213.1666667,0.091,0.195,0.055
199:44:06,12791,213.1833333,0.091,0.194,0.055
199:44:07,12792,213.2,0.092,0.194,0.055
199:44:08,12793,213.2166667,0.092,0.194,0.055
199:44:09,12794,213.2333333,0.091,0.194,0.054
199:44:10,12795,213.25,0.09,0.195,0.055
199:44:11,12796,213.2666667,0.091,0.194,0.055
199:44:12,12797,213.2833333,0.092,0.194,0.054
199:44:13,12798,213.3,0.092,0.194,0.055
199:44:14,12799,213.3166667,0.091,0.194,0.054
199:44:15,12800,213.3333333,0.09,0.195,0.054
199:44:16,12801,213.35,0.091,0.194,0.054
199:44:17,12802,213.3666667,0.092,0.194,0.054
199:44:18,12803,213.3833333,0.092,0.194,0.053
199:44:19,12804,213.4,0.09,0.194,0.054
199:44:20,12805,213.4166667,0.091,0.195,0.053
199:44:21,12806,213.4333333,0.09,0.194,0.054
199:44:22,12807,213.45,0.092,0.194,0.053
199:44:23,12808,213.4666667,0.091,0.194,0.054
199:44:24,12809,213.4833333,0.091,0.193,0.054
199:44:25,12810,213.5,0.09,0.194,0.054
199:44:26,12811,213.5166667,0.09,0.194,0.054
199:44:27,12812,213.5333333,0.091,0.194,0.054
199:44:28,12813,213.55,0.091,0.194,0.054
199:44:29,12814,213.5666667,0.091,0.194,0.054
199:44:30,12815,213.5833333,0.09,0.195,0.054
199:44:31,12816,213.6,0.091,0.194,0.054
199:44:32,12817,213.6166667,0.091,0.194,0.054
199:44:33,12818,213.6333333,0.091,0.194,0.054
199:44:34,12819,213.65,0.09,0.194,0.054
199:44:35,12820,213.6666667,0.09,0.193,0.053
199:44:36,12821,213.6833333,0.091,0.193,0.053
199:44:37,12822,213.7,0.091,0.193,0.053
199:44:38,12823,213.7166667,0.09,0.193,0.053
199:44:39,12824,213.7333333,0.09,0.193,0.053
199:44:40,12825,213.75,0.09,0.193,0.054
199:44:41,12826,213.7666667,0.091,0.193,0.053
199:44:42,12827,213.7833333,0.09,0.193,0.053
199:44:43,12828,213.8,0.09,0.193,0.053
199:44:44,12829,213.8166667,0.09,0.192,0.053
199:44:45,12830,213.8333333,0.091,0.192,0.053
199:44:46,12831,213.85,0.09,0.192,0.053
199:44:47,12832,213.8666667,0.09,0.193,0.053
199:44:48,12833,213.8833333,0.09,0.192,0.054
199:44:49,12834,213.9,0.091,0.192,0.054
199:44:50,12835,213.9166667,0.09,0.192,0.053
199:44:51,12836,213.9333333,0.089,0.193,0.054
199:44:52,12837,213.95,0.09,0.192,0.054
199:44:53,12838,213.9666667,0.091,0.192,0.054
199:44:54,12839,213.9833333,0.09,0.192,0.053
199:44:55,12840,214,0.089,0.193,0.054
199:44:56,12841,214.0166667,0.09,0.192,0.053
199:44:57,12842,214.0333333,0.09,0.192,0.053
199:44:58,12843,214.05,0.09,0.192,0.053
199:44:59,12844,214.0666667,0.089,0.192,0.053
199:45:00,12845,214.0833333,0.09,0.192,0.053
199:45:01,12846,214.1,0.09,0.192,0.053
199:45:02,12847,214.1166667,0.09,0.192,0.052
199:45:03,12848,214.1333333,0.089,0.193,0.052
199:45:04,12849,214.15,0.09,0.192,0.053
199:45:05,12850,214.1666667,0.09,0.192,0.052
199:45:06,12851,214.1833333,0.09,0.192,0.052
199:45:07,12852,214.2,0.089,0.192,0.052
199:45:08,12853,214.2166667,0.089,0.192,0.053
199:45:09,12854,214.2333333,0.091,0.191,0.052
199:45:10,12855,214.25,0.09,0.191,0.053
199:45:11,12856,214.2666667,0.089,0.192,0.052
199:45:12,12857,214.2833333,0.089,0.191,0.053
199:45:13,12858,214.3,0.09,0.191,0.052
199:45:14,12859,214.3166667,0.09,0.191,0.053
199:45:15,12860,214.3333333,0.089,0.192,0.053
199:45:16,12861,214.35,0.089,0.191,0.053
199:45:17,12862,214.3666667,0.09,0.191,0.053
199:45:18,12863,214.3833333,0.09,0.191,0.052
199:45:19,12864,214.4,0.089,0.191,0.052
199:45:20,12865,214.4166667,0.088,0.191,0.053
199:45:21,12866,214.4333333,0.09,0.191,0.052
199:45:22,12867,214.45,0.09,0.191,0.052
199:45:23,12868,214.4666667,0.089,0.191,0.052
199:45:24,12869,214.4833333,0.089,0.192,0.052
199:45:25,12870,214.5,0.089,0.191,0.052
199:45:26,12871,214.5166667,0.09,0.19,0.051
199:45:27,12872,214.5333333,0.089,0.19,0.052
199:45:28,12873,214.55,0.089,0.191,0.051
199:45:29,12874,214.5666667,0.088,0.19,0.052
199:45:30,12875,214.5833333,0.09,0.19,0.051
199:45:31,12876,214.6,0.089,0.19,0.052
199:45:32,12877,214.6166667,0.089,0.19,0.052
199:45:33,12878,214.6333333,0.088,0.19,0.052
199:45:34,12879,214.65,0.089,0.191,0.052
199:45:35,12880,214.6666667,0.089,0.19,0.053
199:45:36,12881,214.6833333,0.089,0.19,0.052
199:45:37,12882,214.7,0.088,0.19,0.053
199:45:38,12883,214.7166667,0.089,0.191,0.052
199:45:39,12884,214.7333333,0.089,0.191,0.052
199:45:40,12885,214.75,0.089,0.191,0.052
199:45:41,12886,214.7666667,0.088,0.191,0.052
199:45:42,12887,214.7833333,0.088,0.191,0.052
199:45:43,12888,214.8,0.089,0.191,0.052
199:45:44,12889,214.8166667,0.089,0.191,0.052
199:45:45,12890,214.8333333,0.089,0.191,0.051
199:45:46,12891,214.85,0.088,0.191,0.052
199:45:47,12892,214.8666667,0.088,0.192,0.051
199:45:48,12893,214.8833333,0.088,0.191,0.052
199:45:49,12894,214.9,0.089,0.192,0.051
199:45:50,12895,214.9166667,0.088,0.192,0.051
199:45:51,12896,214.9333333,0.088,0.192,0.051
199:45:52,12897,214.95,0.087,0.192,0.052
199:45:53,12898,214.9666667,0.088,0.191,0.051
199:45:54,12899,214.9833333,0.089,0.191,0.051
199:45:55,12900,215,0.089,0.191,0.051
199:45:56,12901,215.0166667,0.087,0.192,0.051
199:45:57,12902,215.0333333,0.088,0.191,0.052
199:45:58,12903,215.05,0.088,0.191,0.052
199:45:59,12904,215.0666667,0.089,0.191,0.052
199:46:00,12905,215.0833333,0.088,0.191,0.051
199:46:01,12906,215.1,0.087,0.192,0.052
199:46:02,12907,215.1166667,0.088,0.191,0.051
199:46:03,12908,215.1333333,0.088,0.191,0.051
199:46:04,12909,215.15,0.089,0.191,0.051
199:46:05,12910,215.1666667,0.088,0.191,0.051
199:46:06,12911,215.1833333,0.088,0.192,0.051
199:46:07,12912,215.2,0.087,0.191,0.051
199:46:08,12913,215.2166667,0.089,0.191,0.051
199:46:09,12914,215.2333333,0.088,0.191,0.051
199:46:10,12915,215.25,0.088,0.191,0.05
199:46:11,12916,215.2666667,0.087,0.192,0.05
199:46:12,12917,215.2833333,0.087,0.191,0.05
199:46:13,12918,215.3,0.088,0.19,0.05
199:46:14,12919,215.3166667,0.088,0.19,0.05
199:46:15,12920,215.3333333,0.088,0.19,0.05
199:46:16,12921,215.35,0.087,0.191,0.051
199:46:17,12922,215.3666667,0.087,0.19,0.05
199:46:18,12923,215.3833333,0.087,0.191,0.051
199:46:19,12924,215.4,0.088,0.191,0.05
199:46:20,12925,215.4166667,0.088,0.191,0.051
199:46:21,12926,215.4333333,0.087,0.19,0.05
199:46:22,12927,215.45,0.087,0.191,0.051
199:46:23,12928,215.4666667,0.088,0.19,0.05
199:46:24,12929,215.4833333,0.088,0.19,0.051
199:46:25,12930,215.5,0.088,0.19,0.05
199:46:26,12931,215.5166667,0.087,0.19,0.051
199:46:27,12932,215.5333333,0.087,0.19,0.05
199:46:28,12933,215.55,0.087,0.189,0.05
199:46:29,12934,215.5666667,0.088,0.189,0.05
199:46:30,12935,215.5833333,0.087,0.189,0.05
199:46:31,12936,215.6,0.087,0.189,0.05
199:46:32,12937,215.6166667,0.086,0.191,0.05
199:46:33,12938,215.6333333,0.087,0.19,0.05
199:46:34,12939,215.65,0.088,0.19,0.05
199:46:35,12940,215.6666667,0.087,0.19,0.05
199:46:36,12941,215.6833333,0.086,0.191,0.05
199:46:37,12942,215.7,0.086,0.19,0.05
199:46:38,12943,215.7166667,0.088,0.19,0.05
199:46:39,12944,215.7333333,0.087,0.19,0.05
199:46:40,12945,215.75,0.086,0.19,0.05
199:46:41,12946,215.7666667,0.086,0.191,0.051
199:46:42,12947,215.7833333,0.087,0.19,0.05
199:46:43,12948,215.8,0.087,0.19,0.051
199:46:44,12949,215.8166667,0.087,0.19,0.05
199:46:45,12950,215.8333333,0.086,0.19,0.05
199:46:46,12951,215.85,0.086,0.19,0.05
199:46:47,12952,215.8666667,0.086,0.189,0.05
199:46:48,12953,215.8833333,0.087,0.189,0.05
199:46:49,12954,215.9,0.087,0.189,0.05
199:46:50,12955,215.9166667,0.086,0.19,0.05
199:46:51,12956,215.9333333,0.086,0.189,0.05
199:46:52,12957,215.95,0.087,0.189,0.05
199:46:53,12958,215.9666667,0.087,0.189,0.049
199:46:54,12959,215.9833333,0.086,0.189,0.05
199:46:55,12960,216,0.086,0.19,0.049
199:46:56,12961,216.0166667,0.086,0.189,0.05
199:46:57,12962,216.0333333,0.087,0.189,0.049
199:46:58,12963,216.05,0.086,0.189,0.049
199:46:59,12964,216.0666667,0.086,0.19,0.049
199:47:00,12965,216.0833333,0.086,0.189,0.05
199:47:01,12966,216.1,0.087,0.189,0.05
199:47:02,12967,216.1166667,0.086,0.189,0.05
199:47:03,12968,216.1333333,0.086,0.19,0.05
199:47:04,12969,216.15,0.086,0.189,0.05
199:47:05,12970,216.1666667,0.087,0.189,0.049
199:47:06,12971,216.1833333,0.086,0.189,0.05
199:47:07,12972,216.2,0.086,0.19,0.05
199:47:08,12973,216.2166667,0.086,0.189,0.05
199:47:09,12974,216.2333333,0.087,0.189,0.05
