,Seconds,Minutes,Oxy Electrode 1 Last (V),OxyElectrode 2 Last (V),OxyElectrode 3 Last (V)
151:43:10,15942,265.7,0.012,0,0.002
151:43:11,15943,265.7166667,0.013,0,0.002
151:43:12,15944,265.7333333,0.011,0.001,0.002
151:43:13,15945,265.75,0.013,0,0.002
151:43:14,15946,265.7666667,0.012,0,0.002
151:43:15,15947,265.7833333,0.012,0.001,0.002
151:43:16,15948,265.8,0.012,0.001,0.002
151:43:17,15949,265.8166667,0.013,0.001,0.002
151:43:18,15950,265.8333333,0.011,0.001,0.002
151:43:19,15951,265.85,0.012,0.001,0.002
151:43:20,15952,265.8666667,0.012,0.001,0.002
151:43:21,15953,265.8833333,0.012,0.001,0.002
151:43:22,15954,265.9,0.012,0.001,0.002
151:43:23,15955,265.9166667,0.013,0,0.002
151:43:24,15956,265.9333333,0.011,0.001,0.002
151:43:25,15957,265.95,0.012,0,0.002
151:43:26,15958,265.9666667,0.013,0,0.002
151:43:27,15959,265.9833333,0.011,0.001,0.002
151:43:28,15960,266,0.012,0.001,0.002
151:43:29,15961,266.0166667,0.012,0.001,0.002
151:43:30,15962,266.0333333,0.012,0.001,0.002
151:43:31,15963,266.05,0.013,0.001,0.002
151:43:32,15964,266.0666667,0.012,0.001,0.002
151:43:33,15965,266.0833333,0.012,0,0.002
151:43:34,15966,266.1,0.013,0.001,0.002
151:43:35,15967,266.1166667,0.011,0.001,0.002
151:43:36,15968,266.1333333,0.012,0.001,0.002
151:43:37,15969,266.15,0.012,0.001,0.002
151:43:38,15970,266.1666667,0.012,0.001,0.002
151:43:39,15971,266.1833333,0.012,0.001,0.002
151:43:40,15972,266.2,0.012,0.001,0.002
151:43:41,15973,266.2166667,0.011,0.001,0.002
151:43:42,15974,266.2333333,0.013,0.001,0.002
151:43:43,15975,266.25,0.012,0.001,0.002
151:43:44,15976,266.2666667,0.011,0.001,0.002
151:43:45,15977,266.2833333,0.013,0.001,0.002
151:43:46,15978,266.3,0.011,0.001,0.002
151:43:47,15979,266.3166667,0.012,0.001,0.002
151:43:48,15980,266.3333333,0.012,0.001,0.002
151:43:49,15981,266.35,0.012,0.001,0.002
151:43:50,15982,266.3666667,0.012,0,0.002
151:43:51,15983,266.3833333,0.012,0.001,0.002
151:43:52,15984,266.4,0.011,0.001,0.002
151:43:53,15985,266.4166667,0.013,0.001,0.002
151:43:54,15986,266.4333333,0.012,0,0.002
151:43:55,15987,266.45,0.012,0.001,0.002
151:43:56,15988,266.4666667,0.013,0.001,0.002
151:43:57,15989,266.4833333,0.012,0.001,0.002
151:43:58,15990,266.5,0.011,0.001,0.002
151:43:59,15991,266.5166667,0.013,0.001,0.002
151:44:00,15992,266.5333333,0.012,0,0.002
151:44:01,15993,266.55,0.011,0.001,0.002
151:44:02,15994,266.5666667,0.013,0,0.002
151:44:03,15995,266.5833333,0.012,0.001,0.002
151:44:04,15996,266.6,0.012,0.001,0.002
151:44:05,15997,266.6166667,0.013,0,0.002
151:44:06,15998,266.6333333,0.012,0,0.002
151:44:07,15999,266.65,0.012,0.001,0.002
151:44:08,16000,266.6666667,0.013,0,0.002
151:44:09,16001,266.6833333,0.012,0,0.002
151:44:10,16002,266.7,0.012,0.001,0.002
151:44:11,16003,266.7166667,0.012,0,0.002
151:44:12,16004,266.7333333,0.013,0,0.002
151:44:13,16005,266.75,0.011,0.001,0.002
151:44:14,16006,266.7666667,0.013,0.001,0.002
151:44:15,16007,266.7833333,0.012,0.001,0.002
151:44:16,16008,266.8,0.012,0.001,0.002
151:44:17,16009,266.8166667,0.012,0.001,0.002
151:44:18,16010,266.8333333,0.012,0.001,0.002
151:44:19,16011,266.85,0.011,0.001,0.002
151:44:20,16012,266.8666667,0.012,0,0.002
151:44:21,16013,266.8833333,0.013,0,0.002
151:44:22,16014,266.9,0.012,0.001,0.002
151:44:23,16015,266.9166667,0.013,0,0.002
151:44:24,16016,266.9333333,0.012,0,0.002
151:44:25,16017,266.95,0.012,0.001,0.002
151:44:26,16018,266.9666667,0.012,0,0.002
151:44:27,16019,266.9833333,0.013,0,0.002
151:44:28,16020,267,0.012,0.001,0.002
151:44:29,16021,267.0166667,0.013,0,0.002
151:44:30,16022,267.0333333,0.013,0,0.002
151:44:31,16023,267.05,0.012,0.001,0.002
151:44:32,16024,267.0666667,0.011,0.001,0.002
151:44:33,16025,267.0833333,0.013,0,0.002
151:44:34,16026,267.1,0.012,0,0.002
151:44:35,16027,267.1166667,0.012,0.001,0.002
151:44:36,16028,267.1333333,0.013,0,0.002
151:44:37,16029,267.15,0.013,0,0.002
151:44:38,16030,267.1666667,0.012,0.001,0.002
151:44:39,16031,267.1833333,0.012,0,0.002
151:44:40,16032,267.2,0.013,0,0.002
151:44:41,16033,267.2166667,0.012,0.001,0.002
151:44:42,16034,267.2333333,0.012,0.001,0.002
151:44:43,16035,267.25,0.013,0,0.002
151:44:44,16036,267.2666667,0.012,0.001,0.002
151:44:45,16037,267.2833333,0.012,0.001,0.002
151:44:46,16038,267.3,0.013,0,0.002
151:44:47,16039,267.3166667,0.012,0,0.002
151:44:48,16040,267.3333333,0.012,0.001,0.002
151:44:49,16041,267.35,0.012,0,0.002
151:44:50,16042,267.3666667,0.013,0,0.002
151:44:51,16043,267.3833333,0.011,0.001,0.002
151:44:52,16044,267.4,0.012,0,0.002
151:44:53,16045,267.4166667,0.013,0,0.002
151:44:54,16046,267.4333333,0.012,0.001,0.002
151:44:55,16047,267.45,0.012,0.001,0.002
151:44:56,16048,267.4666667,0.013,0,0.002
151:44:57,16049,267.4833333,0.012,0,0.002
151:44:58,16050,267.5,0.012,0.001,0.002
151:44:59,16051,267.5166667,0.013,0,0.002
151:45:00,16052,267.5333333,0.012,0,0.002
151:45:01,16053,267.55,0.012,0.001,0.002
151:45:02,16054,267.5666667,0.012,0,0.002
151:45:03,16055,267.5833333,0.013,0,0.002
151:45:04,16056,267.6,0.012,0.001,0.002
151:45:05,16057,267.6166667,0.013,0,0.002
151:45:06,16058,267.6333333,0.013,0,0.002
151:45:07,16059,267.65,0.012,0.001,0.002
151:45:08,16060,267.6666667,0.012,0,0.002
151:45:09,16061,267.6833333,0.013,0,0.002
151:45:10,16062,267.7,0.012,0.001,0.002
151:45:11,16063,267.7166667,0.012,0,0.002
151:45:12,16064,267.7333333,0.013,0,0.002
151:45:13,16065,267.75,0.012,0.001,0.002
151:45:14,16066,267.7666667,0.012,0,0.002
151:45:15,16067,267.7833333,0.013,0.001,0.002
151:45:16,16068,267.8,0.012,0.001,0.002
151:45:17,16069,267.8166667,0.012,0.001,0.002
151:45:18,16070,267.8333333,0.013,0,0.002
151:45:19,16071,267.85,0.012,0.001,0.002
151:45:20,16072,267.8666667,0.012,0.001,0.002
151:45:21,16073,267.8833333,0.013,0.001,0.002
151:45:22,16074,267.9,0.012,0.001,0.002
151:45:23,16075,267.9166667,0.012,0.001,0.002
151:45:24,16076,267.9333333,0.013,0.001,0.002
151:45:25,16077,267.95,0.012,0.001,0.002
151:45:26,16078,267.9666667,0.012,0.001,0.002
151:45:27,16079,267.9833333,0.013,0.001,0.002
151:45:28,16080,268,0.013,0.001,0.002
151:45:29,16081,268.0166667,0.012,0.001,0.002
151:45:30,16082,268.0333333,0.013,0,0.002
151:45:31,16083,268.05,0.012,0,0.002
151:45:32,16084,268.0666667,0.012,0.001,0.002
151:45:33,16085,268.0833333,0.013,0.001,0.002
151:45:34,16086,268.1,0.012,0.001,0.002
151:45:35,16087,268.1166667,0.012,0.001,0.002
151:45:36,16088,268.1333333,0.012,0,0.002
151:45:37,16089,268.15,0.013,0,0.002
151:45:38,16090,268.1666667,0.012,0.001,0.002
151:45:39,16091,268.1833333,0.012,0.001,0.002
151:45:40,16092,268.2,0.013,0,0.002
151:45:41,16093,268.2166667,0.013,0,0.002
151:45:42,16094,268.2333333,0.012,0.001,0.002
151:45:43,16095,268.25,0.013,0,0.002
151:45:44,16096,268.2666667,0.013,0,0.002
151:45:45,16097,268.2833333,0.012,0.001,0.002
151:45:46,16098,268.3,0.013,0,0.002
151:45:47,16099,268.3166667,0.013,0,0.002
151:45:48,16100,268.3333333,0.012,0.001,0.002
151:45:49,16101,268.35,0.012,0,0.002
151:45:50,16102,268.3666667,0.013,0,0.002
151:45:51,16103,268.3833333,0.012,0.001,0.002
151:45:52,16104,268.4,0.012,0.001,0.002
151:45:53,16105,268.4166667,0.013,0,0.002
151:45:54,16106,268.4333333,0.012,0,0.002
151:45:55,16107,268.45,0.012,0.001,0.002
151:45:56,16108,268.4666667,0.013,0,0.002
151:45:57,16109,268.4833333,0.012,0.001,0.002
151:45:58,16110,268.5,0.012,0.001,0.002
151:45:59,16111,268.5166667,0.012,0,0.002
151:46:00,16112,268.5333333,0.013,0,0.002
151:46:01,16113,268.55,0.012,0.001,0.002
151:46:02,16114,268.5666667,0.013,0,0.002
151:46:03,16115,268.5833333,0.013,0,0.002
151:46:04,16116,268.6,0.012,0.001,0.002
151:46:05,16117,268.6166667,0.012,0,0.002
151:46:06,16118,268.6333333,0.013,0,0.002
151:46:07,16119,268.65,0.012,0.001,0.002
151:46:08,16120,268.6666667,0.012,0.001,0.002
151:46:09,16121,268.6833333,0.013,0,0.002
151:46:10,16122,268.7,0.012,0.001,0.002
151:46:11,16123,268.7166667,0.012,0.001,0.002
151:46:12,16124,268.7333333,0.013,0,0.002
151:46:13,16125,268.75,0.012,0,0.002
151:46:14,16126,268.7666667,0.012,0.001,0.002
151:46:15,16127,268.7833333,0.013,0,0.002
151:46:16,16128,268.8,0.012,0,0.002
151:46:17,16129,268.8166667,0.012,0.001,0.002
151:46:18,16130,268.8333333,0.013,0,0.002
151:46:19,16131,268.85,0.013,0,0.002
151:46:20,16132,268.8666667,0.012,0.001,0.002
151:46:21,16133,268.8833333,0.013,0,0.002
151:46:22,16134,268.9,0.013,0,0.002
151:46:23,16135,268.9166667,0.012,0.001,0.002
151:46:24,16136,268.9333333,0.013,0,0.002
151:46:25,16137,268.95,0.013,0,0.002
151:46:26,16138,268.9666667,0.012,0.001,0.002
151:46:27,16139,268.9833333,0.012,0,0.002
151:46:28,16140,269,0.013,0,0.002
151:46:29,16141,269.0166667,0.012,0.001,0.002
151:46:30,16142,269.0333333,0.013,0,0.002
151:46:31,16143,269.05,0.013,0,0.002
151:46:32,16144,269.0666667,0.012,0.001,0.002
151:46:33,16145,269.0833333,0.012,0,0.002
151:46:34,16146,269.1,0.013,0,0.002
151:46:35,16147,269.1166667,0.012,0.001,0.002
151:46:36,16148,269.1333333,0.013,0.001,0.002
151:46:37,16149,269.15,0.013,0,0.002
151:46:38,16150,269.1666667,0.012,0,0.002
151:46:39,16151,269.1833333,0.012,0.001,0.002
151:46:40,16152,269.2,0.013,0,0.002
151:46:41,16153,269.2166667,0.012,0,0.002
151:46:42,16154,269.2333333,0.012,0.001,0.002
151:46:43,16155,269.25,0.013,0,0.002
151:46:44,16156,269.2666667,0.013,0,0.002
151:46:45,16157,269.2833333,0.012,0.001,0.002
151:46:46,16158,269.3,0.012,0,0.002
151:46:47,16159,269.3166667,0.013,0,0.002
151:46:48,16160,269.3333333,0.012,0.001,0.002
151:46:49,16161,269.35,0.013,0,0.002
151:46:50,16162,269.3666667,0.012,0,0.002
151:46:51,16163,269.3833333,0.012,0.001,0.002
151:46:52,16164,269.4,0.012,0,0.002
151:46:53,16165,269.4166667,0.013,0,0.002
151:46:54,16166,269.4333333,0.012,0.001,0.002
151:46:55,16167,269.45,0.013,0,0.002
151:46:56,16168,269.4666667,0.013,0,0.002
151:46:57,16169,269.4833333,0.012,0.001,0.002
151:46:58,16170,269.5,0.012,0,0.002
151:46:59,16171,269.5166667,0.013,0,0.002
151:47:00,16172,269.5333333,0.012,0.001,0.002
151:47:01,16173,269.55,0.012,0.001,0.002
151:47:02,16174,269.5666667,0.013,0,0.002
151:47:03,16175,269.5833333,0.012,0.001,0.002
151:47:04,16176,269.6,0.012,0.001,0.002
151:47:05,16177,269.6166667,0.012,0,0.002
151:47:06,16178,269.6333333,0.013,0,0.002
151:47:07,16179,269.65,0.012,0.001,0.002
151:47:08,16180,269.6666667,0.013,0,0.002
151:47:09,16181,269.6833333,0.013,0,0.002
151:47:10,16182,269.7,0.012,0.001,0.002
151:47:11,16183,269.7166667,0.012,0,0.002
151:47:12,16184,269.7333333,0.013,0,0.002
151:47:13,16185,269.75,0.012,0.001,0.002
151:47:14,16186,269.7666667,0.013,0.001,0.002
151:47:15,16187,269.7833333,0.013,0,0.002
151:47:16,16188,269.8,0.012,0,0.002
151:47:17,16189,269.8166667,0.012,0.001,0.002
151:47:18,16190,269.8333333,0.013,0,0.002
151:47:19,16191,269.85,0.013,0,0.002
151:47:20,16192,269.8666667,0.012,0.001,0.002
151:47:21,16193,269.8833333,0.013,0,0.002
151:47:22,16194,269.9,0.013,0,0.002
151:47:23,16195,269.9166667,0.012,0.001,0.002
151:47:24,16196,269.9333333,0.012,0.001,0.002
151:47:25,16197,269.95,0.014,0,0.002
151:47:26,16198,269.9666667,0.012,0,0.002
151:47:27,16199,269.9833333,0.012,0.001,0.002
151:47:28,16200,270,0.012,0,0.002
151:47:29,16201,270.0166667,0.013,0,0.002
151:47:30,16202,270.0333333,0.012,0.001,0.002
151:47:31,16203,270.05,0.013,0,0.002
151:47:32,16204,270.0666667,0.013,0,0.002
151:47:33,16205,270.0833333,0.012,0.001,0.002
151:47:34,16206,270.1,0.013,0,0.002
151:47:35,16207,270.1166667,0.013,0,0.002
151:47:36,16208,270.1333333,0.012,0.001,0.002
151:47:37,16209,270.15,0.012,0,0.002
151:47:38,16210,270.1666667,0.014,0,0.002
151:47:39,16211,270.1833333,0.012,0,0.002
151:47:40,16212,270.2,0.012,0.001,0.002
151:47:41,16213,270.2166667,0.013,0,0.002
151:47:42,16214,270.2333333,0.013,0,0.002
151:47:43,16215,270.25,0.012,0.001,0.002
151:47:44,16216,270.2666667,0.013,0,0.002
151:47:45,16217,270.2833333,0.013,0,0.002
151:47:46,16218,270.3,0.012,0.001,0.002
151:47:47,16219,270.3166667,0.012,0,0.002
151:47:48,16220,270.3333333,0.014,0,0.002
151:47:49,16221,270.35,0.012,0.001,0.002
151:47:50,16222,270.3666667,0.012,0.001,0.002
151:47:51,16223,270.3833333,0.013,0,0.002
151:47:52,16224,270.4,0.013,0,0.002
151:47:53,16225,270.4166667,0.012,0.001,0.002
151:47:54,16226,270.4333333,0.013,0,0.002
151:47:55,16227,270.45,0.013,0,0.002
151:47:56,16228,270.4666667,0.012,0.001,0.002
151:47:57,16229,270.4833333,0.013,0,0.002
151:47:58,16230,270.5,0.013,0,0.002
151:47:59,16231,270.5166667,0.012,0.001,0.002
151:48:00,16232,270.5333333,0.012,0,0.002
151:48:01,16233,270.55,0.013,0,0.002
151:48:02,16234,270.5666667,0.012,0.001,0.002
151:48:03,16235,270.5833333,0.013,0,0.002
151:48:04,16236,270.6,0.013,0,0.002
151:48:05,16237,270.6166667,0.012,0.001,0.002
151:48:06,16238,270.6333333,0.012,0.001,0.002
151:48:07,16239,270.65,0.013,0.001,0.002
151:48:08,16240,270.6666667,0.012,0.001,0.002
151:48:09,16241,270.6833333,0.013,0,0.002
151:48:10,16242,270.7,0.013,0,0.002
151:48:11,16243,270.7166667,0.012,0.001,0.002
151:48:12,16244,270.7333333,0.013,0,0.002
151:48:13,16245,270.75,0.013,0,0.002
151:48:14,16246,270.7666667,0.012,0.001,0.002
151:48:15,16247,270.7833333,0.013,0,0.002
151:48:16,16248,270.8,0.013,0,0.002
151:48:17,16249,270.8166667,0.012,0.001,0.002
151:48:18,16250,270.8333333,0.014,0,0.002
151:48:19,16251,270.85,0.012,0,0.002
151:48:20,16252,270.8666667,0.012,0.001,0.002
151:48:21,16253,270.8833333,0.013,0,0.002
151:48:22,16254,270.9,0.012,0,0.002
151:48:23,16255,270.9166667,0.012,0.001,0.002
151:48:24,16256,270.9333333,0.013,0,0.002
151:48:25,16257,270.95,0.012,0,0.002
151:48:26,16258,270.9666667,0.012,0.001,0.002
151:48:27,16259,270.9833333,0.013,0,0.002
151:48:28,16260,271,0.012,0.001,0.002
151:48:29,16261,271.0166667,0.013,0,0.002
151:48:30,16262,271.0333333,0.013,0,0.002
151:48:31,16263,271.05,0.012,0.001,0.002
151:48:32,16264,271.0666667,0.012,0,0.002
151:48:33,16265,271.0833333,0.014,0,0.002
151:48:34,16266,271.1,0.012,0.001,0.002
151:48:35,16267,271.1166667,0.013,0,0.002
151:48:36,16268,271.1333333,0.013,0,0.002
151:48:37,16269,271.15,0.012,0.001,0.002
151:48:38,16270,271.1666667,0.012,0,0.002
151:48:39,16271,271.1833333,0.013,0,0.002
151:48:40,16272,271.2,0.012,0.001,0.002
151:48:41,16273,271.2166667,0.013,0,0.002
151:48:42,16274,271.2333333,0.012,0,0.002
151:48:43,16275,271.25,0.012,0.001,0.002
151:48:44,16276,271.2666667,0.013,0,0.002
151:48:45,16277,271.2833333,0.012,0,0.002
151:48:46,16278,271.3,0.012,0.001,0.002
151:48:47,16279,271.3166667,0.013,0,0.002
151:48:48,16280,271.3333333,0.012,0.001,0.002
151:48:49,16281,271.35,0.012,0.001,0.002
151:48:50,16282,271.3666667,0.013,0,0.002
151:48:51,16283,271.3833333,0.012,0.001,0.002
151:48:52,16284,271.4,0.013,0,0.002
151:48:53,16285,271.4166667,0.013,0,0.002
151:48:54,16286,271.4333333,0.012,0.001,0.002
151:48:55,16287,271.45,0.012,0,0.002
151:48:56,16288,271.4666667,0.013,0,0.002
151:48:57,16289,271.4833333,0.012,0.001,0.002
151:48:58,16290,271.5,0.013,0,0.002
151:48:59,16291,271.5166667,0.013,0,0.002
151:49:00,16292,271.5333333,0.012,0.001,0.002
151:49:01,16293,271.55,0.012,0.001,0.002
151:49:02,16294,271.5666667,0.013,0.001,0.002
151:49:03,16295,271.5833333,0.012,0.001,0.002
151:49:04,16296,271.6,0.012,0,0.002
151:49:05,16297,271.6166667,0.013,0,0.002
151:49:06,16298,271.6333333,0.012,0.001,0.002
151:49:07,16299,271.65,0.013,0,0.002
151:49:08,16300,271.6666667,0.013,0,0.002
151:49:09,16301,271.6833333,0.012,0.001,0.002
151:49:10,16302,271.7,0.012,0,0.002
151:49:11,16303,271.7166667,0.013,0.001,0.002
151:49:12,16304,271.7333333,0.011,0.001,0.002
151:49:13,16305,271.75,0.013,0,0.002
151:49:14,16306,271.7666667,0.013,0,0.002
151:49:15,16307,271.7833333,0.012,0.001,0.002
151:49:16,16308,271.8,0.012,0,0.002
151:49:17,16309,271.8166667,0.012,0,0.002
151:49:18,16310,271.8333333,0.011,0.001,0.002
151:49:19,16311,271.85,0.013,0,0.002
151:49:20,16312,271.8666667,0.013,0,0.002
151:49:21,16313,271.8833333,0.012,0.001,0.002
151:49:22,16314,271.9,0.012,0,0.002
151:49:23,16315,271.9166667,0.012,0,0.002
151:49:24,16316,271.9333333,0.011,0.001,0.002
151:49:25,16317,271.95,0.012,0,0.002
151:49:26,16318,271.9666667,0.013,0,0.002
151:49:27,16319,271.9833333,0.011,0.001,0.002
151:49:28,16320,272,0.012,0,0.002
151:49:29,16321,272.0166667,0.012,0,0.002
151:49:30,16322,272.0333333,0.012,0.001,0.002
151:49:31,16323,272.05,0.012,0,0.002
151:49:32,16324,272.0666667,0.012,0,0.002
151:49:33,16325,272.0833333,0.011,0.001,0.002
151:49:34,16326,272.1,0.012,0,0.002
151:49:35,16327,272.1166667,0.012,0,0.002
151:49:36,16328,272.1333333,0.012,0.001,0.002
151:49:37,16329,272.15,0.012,0,0.002
151:49:38,16330,272.1666667,0.012,0,0.002
151:49:39,16331,272.1833333,0.011,0.001,0.002
151:49:40,16332,272.2,0.012,0,0.002
151:49:41,16333,272.2166667,0.012,0,0.002
151:49:42,16334,272.2333333,0.011,0.001,0.002
151:49:43,16335,272.25,0.012,0,0.002
151:49:44,16336,272.2666667,0.012,0,0.002
151:49:45,16337,272.2833333,0.012,0.001,0.002
151:49:46,16338,272.3,0.012,0,0.002
151:49:47,16339,272.3166667,0.012,0,0.002
151:49:48,16340,272.3333333,0.011,0.001,0.002
151:49:49,16341,272.35,0.012,0,0.002
151:49:50,16342,272.3666667,0.011,0,0.002
151:49:51,16343,272.3833333,0.012,0.001,0.002
151:49:52,16344,272.4,0.012,0,0.002
151:49:53,16345,272.4166667,0.011,0.001,0.002
151:49:54,16346,272.4333333,0.011,0,0.002
151:49:55,16347,272.45,0.012,0,0.002
151:49:56,16348,272.4666667,0.011,0.001,0.002
151:49:57,16349,272.4833333,0.012,0,0.002
151:49:58,16350,272.5,0.012,0,0.002
151:49:59,16351,272.5166667,0.011,0.001,0.002
151:50:00,16352,272.5333333,0.012,0,0.002
151:50:01,16353,272.55,0.011,0,0.002
151:50:02,16354,272.5666667,0.011,0.001,0.002
151:50:03,16355,272.5833333,0.012,0,0.002
151:50:04,16356,272.6,0.012,0,0.002
151:50:05,16357,272.6166667,0.011,0.001,0.002
151:50:06,16358,272.6333333,0.013,0,0.002
151:50:07,16359,272.65,0.011,0.001,0.002
151:50:08,16360,272.6666667,0.012,0,0.002
151:50:09,16361,272.6833333,0.012,0,0.002
151:50:10,16362,272.7,0.011,0.001,0.002
151:50:11,16363,272.7166667,0.012,0,0.002
151:50:12,16364,272.7333333,0.012,0,0.002
151:50:13,16365,272.75,0.011,0.001,0.002
151:50:14,16366,272.7666667,0.012,0,0.002
151:50:15,16367,272.7833333,0.012,0.001,0.002
151:50:16,16368,272.8,0.011,0,0.002
151:50:17,16369,272.8166667,0.012,0,0.002
151:50:18,16370,272.8333333,0.011,0.001,0.002
151:50:19,16371,272.85,0.012,0,0.002
151:50:20,16372,272.8666667,0.012,0,0.002
151:50:21,16373,272.8833333,0.011,0.001,0.002
151:50:22,16374,272.9,0.011,0,0.002
151:50:23,16375,272.9166667,0.012,0,0.002
151:50:24,16376,272.9333333,0.011,0.001,0.002
151:50:25,16377,272.95,0.012,0,0.002
151:50:26,16378,272.9666667,0.011,0,0.002
151:50:27,16379,272.9833333,0.011,0,0.002
151:50:28,16380,273,0.012,0,0.002
151:50:29,16381,273.0166667,0.011,0.001,0.002
151:50:30,16382,273.0333333,0.011,0,0.002
151:50:31,16383,273.05,0.012,0,0.002
151:50:32,16384,273.0666667,0.011,0.001,0.002
151:50:33,16385,273.0833333,0.012,0,0.002
151:50:34,16386,273.1,0.012,0,0.002
151:50:35,16387,273.1166667,0.011,0.001,0.002
151:50:36,16388,273.1333333,0.013,0,0.002
151:50:37,16389,273.15,0.011,0.001,0.002
151:50:38,16390,273.1666667,0.012,0,0.002
151:50:39,16391,273.1833333,0.012,0,0.002
151:50:40,16392,273.2,0.011,0.001,0.002
151:50:41,16393,273.2166667,0.012,0,0.002
151:50:42,16394,273.2333333,0.012,0,0.002
151:50:43,16395,273.25,0.011,0,0.002
151:50:44,16396,273.2666667,0.013,0,0.002
151:50:45,16397,273.2833333,0.011,0.001,0.002
151:50:46,16398,273.3,0.012,0,0.002
151:50:47,16399,273.3166667,0.012,0,0.002
151:50:48,16400,273.3333333,0.011,0.001,0.002
151:50:49,16401,273.35,0.012,0,0.002
151:50:50,16402,273.3666667,0.011,0.001,0.002
151:50:51,16403,273.3833333,0.011,0,0.002
151:50:52,16404,273.4,0.012,0,0.002
151:50:53,16405,273.4166667,0.011,0.001,0.002
151:50:54,16406,273.4333333,0.011,0,0.002
151:50:55,16407,273.45,0.012,0,0.002
151:50:56,16408,273.4666667,0.011,0.001,0.002
151:50:57,16409,273.4833333,0.012,0,0.002
151:50:58,16410,273.5,0.011,0.001,0.002
151:50:59,16411,273.5166667,0.012,0,0.002
151:51:00,16412,273.5333333,0.012,0,0.002
151:51:01,16413,273.55,0.011,0.001,0.002
151:51:02,16414,273.5666667,0.011,0,0.002
151:51:03,16415,273.5833333,0.012,0,0.002
151:51:04,16416,273.6,0.011,0.001,0.002
151:51:05,16417,273.6166667,0.012,0,0.002
151:51:06,16418,273.6333333,0.011,0.001,0.002
151:51:07,16419,273.65,0.011,0,0.002
151:51:08,16420,273.6666667,0.012,0,0.002
151:51:09,16421,273.6833333,0.011,0.001,0.002
151:51:10,16422,273.7,0.012,0,0.002
151:51:11,16423,273.7166667,0.012,0,0.002
151:51:12,16424,273.7333333,0.011,0.001,0.002
151:51:13,16425,273.75,0.012,0,0.002
151:51:14,16426,273.7666667,0.012,0,0.002
151:51:15,16427,273.7833333,0.011,0.001,0.002
151:51:16,16428,273.8,0.013,0,0.002
151:51:17,16429,273.8166667,0.011,0.001,0.002
151:51:18,16430,273.8333333,0.012,0,0.002
151:51:19,16431,273.85,0.012,0,0.002
151:51:20,16432,273.8666667,0.011,0.001,0.002
151:51:21,16433,273.8833333,0.011,0,0.002
151:51:22,16434,273.9,0.012,0,0.002
151:51:23,16435,273.9166667,0.011,0.001,0.002
151:51:24,16436,273.9333333,0.012,0,0.002
151:51:25,16437,273.95,0.012,0,0.002
151:51:26,16438,273.9666667,0.011,0.001,0.002
151:51:27,16439,273.9833333,0.012,0,0.002
151:51:28,16440,274,0.011,0,0.002
151:51:29,16441,274.0166667,0.011,0.001,0.002
151:51:30,16442,274.0333333,0.012,0,0.002
151:51:31,16443,274.05,0.012,0,0.002
151:51:32,16444,274.0666667,0.011,0.001,0.002
151:51:33,16445,274.0833333,0.012,0,0.002
151:51:34,16446,274.1,0.011,0,0.002
151:51:35,16447,274.1166667,0.011,0.001,0.002
151:51:36,16448,274.1333333,0.012,0,0.002
151:51:37,16449,274.15,0.011,0,0.002
151:51:38,16450,274.1666667,0.011,0.001,0.002
151:51:39,16451,274.1833333,0.012,0,0.002
151:51:40,16452,274.2,0.011,0,0.002
151:51:41,16453,274.2166667,0.011,0.001,0.002
151:51:42,16454,274.2333333,0.012,0,0.002
151:51:43,16455,274.25,0.011,0,0.002
151:51:44,16456,274.2666667,0.011,0,0.002
151:51:45,16457,274.2833333,0.012,0,0.002
151:51:46,16458,274.3,0.011,0.001,0.002
151:51:47,16459,274.3166667,0.011,0,0.002
151:51:48,16460,274.3333333,0.012,0,0.002
151:51:49,16461,274.35,0.011,0.001,0.002
151:51:50,16462,274.3666667,0.012,0,0.002
151:51:51,16463,274.3833333,0.011,0,0.002
151:51:52,16464,274.4,0.011,0.001,0.002
151:51:53,16465,274.4166667,0.011,0,0.002
151:51:54,16466,274.4333333,0.012,0,0.002
151:51:55,16467,274.45,0.01,0.001,0.002
151:51:56,16468,274.4666667,0.011,0,0.002
151:51:57,16469,274.4833333,0.012,0,0.002
151:51:58,16470,274.5,0.011,0.001,0.002
151:51:59,16471,274.5166667,0.011,0,0.002
151:52:00,16472,274.5333333,0.012,0,0.002
151:52:01,16473,274.55,0.011,0.001,0.002
151:52:02,16474,274.5666667,0.011,0.001,0.002
151:52:03,16475,274.5833333,0.012,0,0.002
151:52:04,16476,274.6,0.011,0,0.002
151:52:05,16477,274.6166667,0.011,0.001,0.002
151:52:06,16478,274.6333333,0.012,0,0.002
151:52:07,16479,274.65,0.011,0,0.002
151:52:08,16480,274.6666667,0.011,0.001,0.002
151:52:09,16481,274.6833333,0.012,0,0.002
151:52:10,16482,274.7,0.011,0.001,0.002
151:52:11,16483,274.7166667,0.011,0.001,0.002
151:52:12,16484,274.7333333,0.012,0,0.002
151:52:13,16485,274.75,0.011,0.001,0.002
151:52:14,16486,274.7666667,0.011,0,0.002
151:52:15,16487,274.7833333,0.012,0,0.002
151:52:16,16488,274.8,0.011,0.001,0.002
151:52:17,16489,274.8166667,0.011,0,0.002
151:52:18,16490,274.8333333,0.012,0,0.002
151:52:19,16491,274.85,0.011,0.001,0.002
151:52:20,16492,274.8666667,0.011,0,0.002
151:52:21,16493,274.8833333,0.012,0,0.002
151:52:22,16494,274.9,0.011,0.001,0.002
