"","Oxy Electrode 1 Last (V)","OxyElectrode 2 Last (V)","OxyElectrode 3 Last (V)"
"78:04:23","0.504","0.652","0.488"
"78:04:24","0.503","0.650","0.489"
"78:04:25","0.504","0.652","0.488"
"78:04:26","0.504","0.650","0.489"
"78:04:27","0.502","0.651","0.489"
"78:04:28","0.504","0.652","0.489"
"78:04:29","0.503","0.651","0.488"
"78:04:30","0.503","0.650","0.489"
"78:04:31","0.503","0.653","0.488"
"78:04:32","0.502","0.650","0.488"
"78:04:33","0.502","0.652","0.489"
"78:04:34","0.503","0.651","0.488"
"78:04:35","0.502","0.651","0.489"
"78:04:36","0.502","0.651","0.488"
"78:04:37","0.503","0.651","0.488"
"78:04:38","0.502","0.651","0.488"
"78:04:39","0.503","0.651","0.489"
"78:04:40","0.502","0.650","0.487"
"78:04:41","0.502","0.649","0.489"
"78:04:42","0.502","0.651","0.487"
"78:04:43","0.502","0.648","0.488"
"78:04:44","0.501","0.650","0.488"
"78:04:45","0.503","0.650","0.487"
"78:04:46","0.501","0.650","0.487"
"78:04:47","0.502","0.650","0.488"
"78:04:48","0.502","0.651","0.487"
"78:04:49","0.501","0.649","0.487"
"78:04:50","0.501","0.651","0.487"
"78:04:51","0.502","0.648","0.486"
"78:04:52","0.500","0.648","0.487"
"78:04:53","0.502","0.649","0.486"
"78:04:54","0.501","0.647","0.487"
"78:04:55","0.500","0.649","0.487"
"78:04:56","0.501","0.649","0.488"
"78:04:57","0.500","0.649","0.486"
"78:04:58","0.501","0.650","0.488"
"78:04:59","0.502","0.651","0.486"
"78:05:00","0.501","0.649","0.487"
"78:05:01","0.501","0.650","0.486"
"78:05:02","0.502","0.648","0.487"
"78:05:03","0.500","0.649","0.487"
"78:05:04","0.501","0.649","0.486"
"78:05:05","0.499","0.648","0.486"
"78:05:06","0.500","0.649","0.487"
"78:05:07","0.500","0.650","0.486"
"78:05:08","0.500","0.647","0.486"
"78:05:09","0.499","0.649","0.487"
"78:05:10","0.500","0.648","0.485"
"78:05:11","0.499","0.648","0.486"
"78:05:12","0.501","0.649","0.485"
"78:05:13","0.500","0.648","0.487"
"78:05:14","0.499","0.648","0.486"
"78:05:15","0.501","0.648","0.486"
"78:05:16","0.499","0.647","0.485"
"78:05:17","0.500","0.648","0.486"
"78:05:18","0.500","0.649","0.485"
"78:05:19","0.500","0.646","0.486"
"78:05:20","0.499","0.649","0.485"
"78:05:21","0.500","0.647","0.485"
"78:05:22","0.498","0.647","0.485"
"78:05:23","0.500","0.648","0.485"
"78:05:24","0.499","0.648","0.484"
"78:05:25","0.499","0.646","0.485"
"78:05:26","0.499","0.648","0.485"
"78:05:27","0.498","0.646","0.485"
"78:05:28","0.498","0.648","0.486"
"78:05:29","0.499","0.647","0.484"
"78:05:30","0.498","0.646","0.485"
"78:05:31","0.499","0.647","0.484"
"78:05:32","0.499","0.646","0.485"
"78:05:33","0.498","0.646","0.485"
"78:05:34","0.499","0.647","0.485"
"78:05:35","0.498","0.646","0.484"
"78:05:36","0.498","0.646","0.485"
"78:05:37","0.498","0.648","0.484"
"78:05:38","0.498","0.645","0.485"
"78:05:39","0.497","0.647","0.485"
"78:05:40","0.499","0.647","0.485"
"78:05:41","0.497","0.646","0.484"
"78:05:42","0.497","0.646","0.484"
"78:05:43","0.498","0.647","0.484"
"78:05:44","0.497","0.645","0.484"
"78:05:45","0.497","0.646","0.485"
"78:05:46","0.498","0.646","0.484"
"78:05:47","0.496","0.645","0.484"
"78:05:48","0.497","0.645","0.484"
"78:05:49","0.498","0.646","0.485"
"78:05:50","0.497","0.645","0.483"
"78:05:51","0.497","0.645","0.485"
"78:05:52","0.498","0.647","0.483"
"78:05:53","0.498","0.645","0.484"
"78:05:54","0.496","0.646","0.483"
"78:05:55","0.498","0.646","0.484"
"78:05:56","0.497","0.645","0.483"
"78:05:57","0.497","0.644","0.484"
"78:05:58","0.496","0.646","0.483"
"78:05:59","0.497","0.644","0.483"
"78:06:00","0.495","0.644","0.483"
"78:06:01","0.496","0.645","0.483"
"78:06:02","0.497","0.645","0.483"
"78:06:03","0.496","0.643","0.483"
"78:06:04","0.495","0.644","0.484"
"78:06:05","0.496","0.646","0.482"
"78:06:06","0.496","0.644","0.483"
"78:06:07","0.495","0.643","0.482"
"78:06:08","0.495","0.645","0.483"
"78:06:09","0.496","0.645","0.482"
"78:06:10","0.495","0.643","0.483"
"78:06:11","0.495","0.644","0.482"
"78:06:12","0.496","0.644","0.483"
"78:06:13","0.495","0.643","0.482"
"78:06:14","0.495","0.643","0.483"
"78:06:15","0.495","0.645","0.481"
"78:06:16","0.495","0.643","0.482"
"78:06:17","0.494","0.644","0.482"
"78:06:18","0.495","0.645","0.482"
"78:06:19","0.495","0.643","0.482"
"78:06:20","0.494","0.642","0.482"
"78:06:21","0.494","0.643","0.482"
"78:06:22","0.495","0.641","0.481"
"78:06:23","0.493","0.641","0.482"
"78:06:24","0.494","0.642","0.481"
"78:06:25","0.495","0.642","0.482"
"78:06:26","0.494","0.642","0.481"
"78:06:27","0.494","0.642","0.482"
"78:06:28","0.494","0.643","0.481"
"78:06:29","0.494","0.640","0.482"
"78:06:30","0.493","0.641","0.481"
"78:06:31","0.494","0.642","0.482"
"78:06:32","0.494","0.642","0.481"
"78:06:33","0.493","0.640","0.482"
"78:06:34","0.493","0.642","0.481"
"78:06:35","0.494","0.641","0.481"
"78:06:36","0.492","0.640","0.481"
"78:06:37","0.493","0.640","0.481"
"78:06:38","0.493","0.641","0.481"
"78:06:39","0.493","0.640","0.480"
"78:06:40","0.492","0.639","0.482"
"78:06:41","0.493","0.641","0.480"
"78:06:42","0.493","0.640","0.481"
"78:06:43","0.492","0.641","0.480"
"78:06:44","0.492","0.642","0.481"
"78:06:45","0.493","0.642","0.479"
"78:06:46","0.492","0.639","0.481"
"78:06:47","0.492","0.641","0.481"
"78:06:48","0.493","0.642","0.481"
"78:06:49","0.492","0.642","0.480"
"78:06:50","0.492","0.640","0.481"
"78:06:51","0.492","0.641","0.480"
"78:06:52","0.493","0.638","0.480"
"78:06:53","0.491","0.639","0.480"
"78:06:54","0.492","0.641","0.480"
"78:06:55","0.492","0.640","0.480"
"78:06:56","0.491","0.639","0.480"
"78:06:57","0.491","0.641","0.481"
"78:06:58","0.492","0.640","0.479"
"78:06:59","0.491","0.639","0.480"
"78:07:00","0.491","0.640","0.480"
"78:07:01","0.492","0.641","0.481"
"78:07:02","0.491","0.640","0.479"
"78:07:03","0.491","0.639","0.480"
"78:07:04","0.492","0.640","0.479"
"78:07:05","0.492","0.638","0.480"
"78:07:06","0.490","0.639","0.480"
"78:07:07","0.492","0.639","0.480"
"78:07:08","0.491","0.639","0.479"
"78:07:09","0.491","0.638","0.480"
"78:07:10","0.491","0.640","0.479"
"78:07:11","0.493","0.639","0.479"
"78:07:12","0.491","0.638","0.479"
"78:07:13","0.492","0.638","0.479"
"78:07:14","0.492","0.639","0.479"
"78:07:15","0.491","0.638","0.479"
"78:07:16","0.492","0.639","0.480"
"78:07:17","0.493","0.639","0.478"
"78:07:18","0.491","0.637","0.480"
"78:07:19","0.491","0.639","0.479"
"78:07:20","0.493","0.638","0.480"
"78:07:21","0.491","0.638","0.479"
"78:07:22","0.492","0.638","0.480"
"78:07:23","0.492","0.639","0.478"
"78:07:24","0.492","0.636","0.480"
"78:07:25","0.492","0.639","0.479"
"78:07:26","0.494","0.638","0.479"
"78:07:27","0.491","0.637","0.479"
"78:07:28","0.492","0.637","0.480"
"78:07:29","0.493","0.638","0.479"
"78:07:30","0.493","0.636","0.480"
"78:07:31","0.492","0.638","0.480"
"78:07:32","0.493","0.639","0.480"
"78:07:33","0.492","0.638","0.480"
"78:07:34","0.492","0.637","0.479"
"78:07:35","0.493","0.638","0.480"
"78:07:36","0.492","0.637","0.479"
"78:07:37","0.492","0.637","0.480"
"78:07:38","0.493","0.638","0.479"
"78:07:39","0.493","0.636","0.480"
"78:07:40","0.492","0.638","0.480"
"78:07:41","0.494","0.638","0.480"
"78:07:42","0.493","0.637","0.479"
"78:07:43","0.493","0.636","0.481"
"78:07:44","0.493","0.639","0.479"
"78:07:45","0.494","0.636","0.480"
"78:07:46","0.492","0.637","0.480"
"78:07:47","0.494","0.638","0.480"
"78:07:48","0.493","0.637","0.479"
"78:07:49","0.493","0.637","0.480"
"78:07:50","0.493","0.639","0.480"
"78:07:51","0.494","0.637","0.479"
"78:07:52","0.492","0.638","0.480"
"78:07:53","0.494","0.639","0.479"
"78:07:54","0.494","0.639","0.480"
"78:07:55","0.492","0.639","0.480"
"78:07:56","0.493","0.638","0.481"
"78:07:57","0.494","0.640","0.479"
"78:07:58","0.494","0.637","0.481"
"78:07:59","0.493","0.639","0.481"
"78:08:00","0.495","0.639","0.481"
"78:08:01","0.494","0.639","0.480"
"78:08:02","0.493","0.639","0.481"
"78:08:03","0.494","0.642","0.481"
"78:08:04","0.494","0.639","0.481"
"78:08:05","0.493","0.639","0.481"
"78:08:06","0.494","0.639","0.481"
"78:08:07","0.494","0.639","0.481"
"78:08:08","0.494","0.638","0.481"
"78:08:09","0.494","0.640","0.481"
"78:08:10","0.495","0.639","0.480"
"78:08:11","0.493","0.638","0.482"
"78:08:12","0.493","0.640","0.481"
"78:08:13","0.495","0.639","0.481"
"78:08:14","0.493","0.639","0.480"
"78:08:15","0.494","0.639","0.482"
"78:08:16","0.495","0.639","0.480"
"78:08:17","0.494","0.637","0.482"
"78:08:18","0.494","0.640","0.481"
"78:08:19","0.495","0.639","0.481"
"78:08:20","0.494","0.639","0.482"
"78:08:21","0.494","0.640","0.482"
"78:08:22","0.495","0.641","0.481"
"78:08:23","0.494","0.639","0.481"
"78:08:24","0.494","0.642","0.482"
"78:08:25","0.496","0.642","0.482"
"78:08:26","0.494","0.640","0.483"
"78:08:27","0.494","0.640","0.482"
"78:08:28","0.495","0.640","0.482"
"78:08:29","0.494","0.639","0.482"
"78:08:30","0.495","0.640","0.483"
"78:08:31","0.495","0.640","0.481"
"78:08:32","0.495","0.639","0.483"
"78:08:33","0.495","0.641","0.481"
"78:08:34","0.496","0.640","0.482"
"78:08:35","0.495","0.640","0.482"
"78:08:36","0.496","0.640","0.483"
"78:08:37","0.496","0.640","0.482"
"78:08:38","0.495","0.639","0.483"
"78:08:39","0.496","0.641","0.482"
"78:08:40","0.497","0.640","0.482"
"78:08:41","0.495","0.640","0.484"
"78:08:42","0.496","0.641","0.483"
"78:08:43","0.495","0.640","0.483"
"78:08:44","0.495","0.640","0.483"
"78:08:45","0.496","0.641","0.483"
"78:08:46","0.495","0.640","0.483"
"78:08:47","0.495","0.641","0.484"
"78:08:48","0.496","0.642","0.482"
"78:08:49","0.495","0.640","0.484"
"78:08:50","0.495","0.642","0.483"
"78:08:51","0.497","0.641","0.484"
"78:08:52","0.495","0.642","0.483"
"78:08:53","0.497","0.642","0.484"
"78:08:54","0.496","0.642","0.483"
"78:08:55","0.496","0.641","0.484"
"78:08:56","0.497","0.643","0.484"
"78:08:57","0.497","0.641","0.484"
"78:08:58","0.496","0.642","0.484"
"78:08:59","0.498","0.643","0.484"
"78:09:00","0.496","0.642","0.484"
"78:09:01","0.497","0.642","0.484"
"78:09:02","0.497","0.643","0.484"
"78:09:03","0.496","0.642","0.484"
"78:09:04","0.497","0.644","0.485"
"78:09:05","0.498","0.644","0.483"
"78:09:06","0.497","0.642","0.485"
"78:09:07","0.497","0.644","0.484"
"78:09:08","0.498","0.643","0.484"
"78:09:09","0.496","0.643","0.484"
"78:09:10","0.498","0.644","0.485"
"78:09:11","0.498","0.645","0.484"
"78:09:12","0.498","0.644","0.485"
"78:09:13","0.497","0.647","0.484"
"78:09:14","0.499","0.644","0.485"
"78:09:15","0.497","0.645","0.485"
"78:09:16","0.499","0.645","0.485"
"78:09:17","0.499","0.645","0.485"
"78:09:18","0.498","0.644","0.485"
"78:09:19","0.499","0.646","0.485"
"78:09:20","0.499","0.645","0.484"
"78:09:21","0.498","0.644","0.486"
"78:09:22","0.498","0.645","0.484"
"78:09:23","0.499","0.645","0.485"
"78:09:24","0.498","0.645","0.485"
"78:09:25","0.499","0.647","0.486"
"78:09:26","0.499","0.647","0.484"
"78:09:27","0.498","0.644","0.486"
"78:09:28","0.498","0.647","0.485"
"78:09:29","0.500","0.646","0.486"
"78:09:30","0.498","0.646","0.485"
"78:09:31","0.499","0.647","0.487"
"78:09:32","0.499","0.648","0.485"
"78:09:33","0.499","0.646","0.486"
"78:09:34","0.499","0.648","0.486"
"78:09:35","0.500","0.647","0.486"
"78:09:36","0.498","0.647","0.487"
"78:09:37","0.499","0.648","0.486"
"78:09:38","0.500","0.648","0.487"
"78:09:39","0.499","0.648","0.486"
"78:09:40","0.499","0.650","0.487"
"78:09:41","0.500","0.650","0.486"
"78:09:42","0.499","0.647","0.487"
"78:09:43","0.499","0.649","0.486"
"78:09:44","0.500","0.648","0.487"
"78:09:45","0.499","0.648","0.486"
"78:09:46","0.500","0.649","0.487"
"78:09:47","0.500","0.649","0.486"
"78:09:48","0.499","0.646","0.487"
"78:09:49","0.499","0.649","0.487"
"78:09:50","0.501","0.647","0.487"
"78:09:51","0.499","0.647","0.487"
"78:09:52","0.500","0.648","0.487"
"78:09:53","0.500","0.649","0.488"
"78:09:54","0.500","0.647","0.487"
"78:09:55","0.500","0.649","0.488"
"78:09:56","0.501","0.648","0.487"
"78:09:57","0.500","0.647","0.489"
"78:09:58","0.500","0.649","0.488"
"78:09:59","0.501","0.648","0.488"
"78:10:00","0.500","0.648","0.488"
"78:10:01","0.501","0.649","0.489"
"78:10:02","0.501","0.651","0.487"
"78:10:03","0.501","0.649","0.489"
"78:10:04","0.500","0.651","0.488"
"78:10:05","0.502","0.651","0.489"
"78:10:06","0.500","0.651","0.489"
"78:10:07","0.501","0.650","0.489"
"78:10:08","0.502","0.651","0.489"
"78:10:09","0.501","0.650","0.488"
"78:10:10","0.501","0.651","0.489"
"78:10:11","0.502","0.651","0.489"
"78:10:12","0.501","0.650","0.490"
"78:10:13","0.501","0.650","0.489"
"78:10:14","0.502","0.651","0.489"
"78:10:15","0.501","0.650","0.489"
"78:10:16","0.502","0.651","0.490"
"78:10:17","0.502","0.652","0.489"
"78:10:18","0.502","0.651","0.490"
"78:10:19","0.501","0.653","0.489"
"78:10:20","0.503","0.652","0.489"
"78:10:21","0.501","0.652","0.489"
"78:10:22","0.502","0.652","0.490"
"78:10:23","0.503","0.654","0.489"
"78:10:24","0.502","0.651","0.490"
"78:10:25","0.502","0.654","0.490"
"78:10:26","0.504","0.653","0.490"
"78:10:27","0.502","0.653","0.490"
"78:10:28","0.503","0.654","0.490"
"78:10:29","0.503","0.654","0.490"
"78:10:30","0.503","0.652","0.490"
"78:10:31","0.503","0.653","0.490"
"78:10:32","0.503","0.652","0.490"
"78:10:33","0.502","0.653","0.491"
"78:10:34","0.504","0.655","0.490"
"78:10:35","0.503","0.652","0.491"
"78:10:36","0.503","0.654","0.490"
"78:10:37","0.504","0.652","0.491"
"78:10:38","0.503","0.653","0.490"
"78:10:39","0.505","0.653","0.491"
"78:10:40","0.503","0.653","0.490"
"78:10:41","0.504","0.653","0.492"
"78:10:42","0.504","0.654","0.490"
"78:10:43","0.503","0.652","0.491"
"78:10:44","0.503","0.654","0.491"
"78:10:45","0.505","0.652","0.490"
"78:10:46","0.503","0.652","0.491"
"78:10:47","0.505","0.653","0.491"
"78:10:48","0.504","0.652","0.491"
"78:10:49","0.503","0.652","0.491"
"78:10:50","0.504","0.653","0.492"
"78:10:51","0.504","0.652","0.491"
"78:10:52","0.504","0.653","0.492"
"78:10:53","0.505","0.654","0.491"
"78:10:54","0.505","0.652","0.492"
"78:10:55","0.504","0.654","0.491"
"78:10:56","0.506","0.654","0.491"
"78:10:57","0.504","0.654","0.492"
"78:10:58","0.505","0.655","0.493"
"78:10:59","0.505","0.657","0.491"
"78:11:00","0.505","0.655","0.492"
"78:11:01","0.505","0.657","0.492"
"78:11:02","0.506","0.655","0.492"
"78:11:03","0.505","0.655","0.492"
"78:11:04","0.506","0.655","0.492"
"78:11:05","0.506","0.655","0.492"
"78:11:06","0.505","0.654","0.493"
"78:11:07","0.506","0.655","0.493"
"78:11:08","0.506","0.654","0.492"
"78:11:09","0.505","0.655","0.494"
"78:11:10","0.506","0.657","0.492"
"78:11:11","0.506","0.655","0.493"
"78:11:12","0.505","0.656","0.492"
"78:11:13","0.507","0.656","0.493"
"78:11:14","0.505","0.656","0.493"
"78:11:15","0.506","0.656","0.494"
"78:11:16","0.507","0.657","0.492"
"78:11:17","0.506","0.654","0.493"
"78:11:18","0.506","0.657","0.493"
"78:11:19","0.507","0.654","0.493"
"78:11:20","0.506","0.655","0.494"
"78:11:21","0.507","0.656","0.494"
"78:11:22","0.507","0.655","0.493"
"78:11:23","0.506","0.655","0.493"
"78:11:24","0.507","0.657","0.494"
"78:11:25","0.506","0.656","0.494"
"78:11:26","0.506","0.657","0.495"
"78:11:27","0.508","0.657","0.493"
"78:11:28","0.507","0.656","0.495"
"78:11:29","0.507","0.658","0.494"
"78:11:30","0.508","0.657","0.495"
"78:11:31","0.507","0.657","0.494"
"78:11:32","0.508","0.658","0.495"
"78:11:33","0.508","0.657","0.494"
"78:11:34","0.508","0.656","0.495"
"78:11:35","0.508","0.659","0.494"
"78:11:36","0.508","0.656","0.495"
"78:11:37","0.507","0.657","0.496"
"78:11:38","0.509","0.657","0.495"
"78:11:39","0.507","0.657","0.495"
"78:11:40","0.507","0.657","0.495"
"78:11:41","0.508","0.658","0.495"
"78:11:42","0.508","0.657","0.495"
"78:11:43","0.508","0.658","0.496"
"78:11:44","0.509","0.658","0.494"
"78:11:45","0.508","0.656","0.496"
"78:11:46","0.509","0.659","0.495"
"78:11:47","0.509","0.658","0.496"
"78:11:48","0.508","0.658","0.495"
"78:11:49","0.509","0.658","0.496"
"78:11:50","0.509","0.657","0.495"
"78:11:51","0.509","0.657","0.496"
"78:11:52","0.509","0.659","0.496"
"78:11:53","0.509","0.656","0.497"
"78:11:54","0.508","0.659","0.497"
"78:11:55","0.510","0.658","0.496"
"78:11:56","0.508","0.658","0.497"
"78:11:57","0.509","0.658","0.496"
"78:11:58","0.510","0.659","0.497"
"78:11:59","0.509","0.657","0.496"
"78:12:00","0.509","0.659","0.497"
"78:12:01","0.510","0.658","0.496"
"78:12:02","0.509","0.658","0.497"
"78:12:03","0.510","0.660","0.496"
"78:12:04","0.510","0.658","0.497"
"78:12:05","0.509","0.659","0.497"
"78:12:06","0.511","0.660","0.498"
"78:12:07","0.510","0.658","0.497"
"78:12:08","0.510","0.657","0.498"
"78:12:09","0.511","0.660","0.496"
"78:12:10","0.511","0.658","0.498"
"78:12:11","0.509","0.659","0.498"
"78:12:12","0.512","0.660","0.498"
"78:12:13","0.511","0.659","0.497"
"78:12:14","0.510","0.659","0.498"
"78:12:15","0.511","0.660","0.498"
"78:12:16","0.511","0.658","0.497"
"78:12:17","0.510","0.657","0.498"
"78:12:18","0.511","0.659","0.497"
"78:12:19","0.511","0.659","0.498"
"78:12:20","0.511","0.658","0.498"
"78:12:21","0.511","0.659","0.499"
"78:12:22","0.512","0.661","0.497"
"78:12:23","0.512","0.659","0.499"
"78:12:24","0.511","0.661","0.498"
"78:12:25","0.513","0.661","0.499"
"78:12:26","0.512","0.659","0.498"
"78:12:27","0.512","0.659","0.499"
"78:12:28","0.512","0.662","0.498"
"78:12:29","0.513","0.660","0.499"
"78:12:30","0.511","0.661","0.499"
"78:12:31","0.513","0.662","0.499"
"78:12:32","0.513","0.662","0.500"
"78:12:33","0.512","0.660","0.499"
"78:12:34","0.512","0.661","0.500"
"78:12:35","0.513","0.661","0.499"
"78:12:36","0.512","0.661","0.500"
"78:12:37","0.512","0.663","0.499"
"78:12:38","0.513","0.662","0.500"
"78:12:39","0.512","0.662","0.499"
"78:12:40","0.513","0.662","0.501"
"78:12:41","0.513","0.664","0.500"
"78:12:42","0.513","0.662","0.501"
"78:12:43","0.513","0.663","0.500"
"78:12:44","0.514","0.664","0.501"
"78:12:45","0.514","0.662","0.500"
"78:12:46","0.513","0.661","0.501"
"78:12:47","0.514","0.664","0.500"
"78:12:48","0.514","0.663","0.501"
"78:12:49","0.513","0.663","0.501"
"78:12:50","0.514","0.663","0.501"
"78:12:51","0.514","0.665","0.501"
"78:12:52","0.514","0.663","0.501"
"78:12:53","0.513","0.664","0.502"
"78:12:54","0.515","0.665","0.501"
"78:12:55","0.515","0.665","0.502"
"78:12:56","0.514","0.664","0.501"
"78:12:57","0.514","0.665","0.502"
"78:12:58","0.515","0.666","0.501"
"78:12:59","0.514","0.664","0.502"
"78:13:00","0.514","0.665","0.501"
"78:13:01","0.516","0.665","0.502"
"78:13:02","0.515","0.665","0.502"
"78:13:03","0.514","0.664","0.503"
"78:13:04","0.515","0.665","0.501"
"78:13:05","0.516","0.663","0.502"
"78:13:06","0.514","0.662","0.502"
"78:13:07","0.515","0.664","0.502"
"78:13:08","0.516","0.664","0.502"
"78:13:09","0.515","0.662","0.502"
"78:13:10","0.514","0.663","0.503"
"78:13:11","0.516","0.663","0.502"
"78:13:12","0.515","0.662","0.503"
"78:13:13","0.515","0.663","0.502"
"78:13:14","0.516","0.663","0.503"
"78:13:15","0.516","0.662","0.502"
"78:13:16","0.515","0.663","0.503"
"78:13:17","0.517","0.667","0.502"
"78:13:18","0.517","0.666","0.503"
"78:13:19","0.515","0.666","0.503"
"78:13:20","0.516","0.667","0.504"
"78:13:21","0.517","0.668","0.503"
"78:13:22","0.516","0.666","0.504"
"78:13:23","0.516","0.668","0.504"
"78:13:24","0.518","0.668","0.504"
"78:13:25","0.516","0.667","0.504"
"78:13:26","0.516","0.667","0.504"
"78:13:27","0.517","0.668","0.504"
"78:13:28","0.517","0.666","0.504"
"78:13:29","0.516","0.667","0.505"
"78:13:30","0.518","0.668","0.503"
"78:13:31","0.518","0.668","0.505"
"78:13:32","0.517","0.668","0.504"
"78:13:33","0.518","0.669","0.505"
"78:13:34","0.518","0.668","0.504"
"78:13:35","0.517","0.667","0.505"
"78:13:36","0.518","0.670","0.504"
"78:13:37","0.519","0.668","0.505"
"78:13:38","0.517","0.669","0.505"
"78:13:39","0.518","0.670","0.505"
"78:13:40","0.518","0.671","0.505"
"78:13:41","0.519","0.668","0.505"
"78:13:42","0.517","0.669","0.506"
"78:13:43","0.519","0.670","0.506"
"78:13:44","0.519","0.670","0.506"
"78:13:45","0.518","0.669","0.506"
"78:13:46","0.519","0.671","0.506"
"78:13:47","0.520","0.670","0.505"
"78:13:48","0.518","0.670","0.507"
"78:13:49","0.519","0.671","0.506"
"78:13:50","0.520","0.671","0.506"
"78:13:51","0.519","0.671","0.506"
"78:13:52","0.520","0.672","0.507"
"78:13:53","0.520","0.672","0.505"
"78:13:54","0.520","0.670","0.507"
"78:13:55","0.519","0.672","0.506"
"78:13:56","0.521","0.672","0.507"
"78:13:57","0.520","0.672","0.506"
"78:13:58","0.520","0.671","0.507"
"78:13:59","0.520","0.674","0.507"
"78:14:00","0.521","0.672","0.507"
"78:14:01","0.519","0.671","0.508"
"78:14:02","0.520","0.672","0.507"
"78:14:03","0.521","0.672","0.507"
"78:14:04","0.520","0.671","0.507"
"78:14:05","0.520","0.672","0.508"
"78:14:06","0.521","0.672","0.507"
"78:14:07","0.520","0.671","0.508"
"78:14:08","0.520","0.672","0.508"
"78:14:09","0.521","0.673","0.508"
"78:14:10","0.521","0.673","0.507"
"78:14:11","0.521","0.672","0.508"
"78:14:12","0.522","0.675","0.507"
"78:14:13","0.522","0.673","0.508"
"78:14:14","0.521","0.673","0.508"
"78:14:15","0.522","0.674","0.508"
"78:14:16","0.522","0.674","0.508"
"78:14:17","0.521","0.672","0.508"
"78:14:18","0.522","0.675","0.509"
"78:14:19","0.522","0.674","0.508"
"78:14:20","0.521","0.674","0.509"
"78:14:21","0.522","0.675","0.509"
"78:14:22","0.523","0.675","0.509"
"78:14:23","0.521","0.674","0.508"
"78:14:24","0.521","0.676","0.510"
"78:14:25","0.523","0.675","0.509"
"78:14:26","0.522","0.674","0.510"
"78:14:27","0.522","0.676","0.509"
"78:14:28","0.523","0.676","0.510"
"78:14:29","0.522","0.676","0.509"
"78:14:30","0.523","0.677","0.510"
"78:14:31","0.523","0.678","0.509"
"78:14:32","0.523","0.675","0.510"
"78:14:33","0.522","0.678","0.510"
"78:14:34","0.524","0.678","0.510"
"78:14:35","0.523","0.677","0.510"
"78:14:36","0.523","0.677","0.510"
"78:14:37","0.524","0.680","0.511"
"78:14:38","0.524","0.678","0.510"
"78:14:39","0.523","0.679","0.512"
"78:14:40","0.524","0.681","0.510"
"78:14:41","0.524","0.680","0.511"
"78:14:42","0.524","0.680","0.511"
"78:14:43","0.525","0.681","0.512"
"78:14:44","0.525","0.680","0.510"
"78:14:45","0.524","0.678","0.512"
"78:14:46","0.525","0.681","0.511"
"78:14:47","0.525","0.681","0.512"
"78:14:48","0.524","0.680","0.511"
"78:14:49","0.524","0.679","0.512"
"78:14:50","0.525","0.680","0.511"
"78:14:51","0.524","0.678","0.512"
"78:14:52","0.524","0.680","0.512"
"78:14:53","0.526","0.679","0.512"
"78:14:54","0.524","0.679","0.512"
"78:14:55","0.525","0.679","0.513"
"78:14:56","0.526","0.680","0.513"
"78:14:57","0.526","0.679","0.512"
"78:14:58","0.524","0.679","0.513"
"78:14:59","0.526","0.680","0.512"
"78:15:00","0.526","0.680","0.513"
"78:15:01","0.525","0.679","0.512"
"78:15:02","0.526","0.680","0.513"
"78:15:03","0.526","0.682","0.511"
"78:15:04","0.526","0.679","0.513"
"78:15:05","0.525","0.682","0.513"
"78:15:06","0.527","0.681","0.513"
"78:15:07","0.526","0.681","0.512"
"78:15:08","0.526","0.681","0.513"
"78:15:09","0.527","0.683","0.512"
"78:15:10","0.527","0.681","0.513"
"78:15:11","0.526","0.680","0.514"
"78:15:12","0.526","0.682","0.513"
"78:15:13","0.527","0.682","0.513"
"78:15:14","0.527","0.680","0.513"
"78:15:15","0.526","0.681","0.514"
"78:15:16","0.526","0.682","0.513"
"78:15:17","0.527","0.683","0.514"
"78:15:18","0.527","0.683","0.513"
"78:15:19","0.527","0.683","0.514"
"78:15:20","0.527","0.685","0.513"
"78:15:21","0.528","0.684","0.515"
"78:15:22","0.528","0.684","0.514"
"78:15:23","0.527","0.683","0.515"
"78:15:24","0.527","0.686","0.514"
"78:15:25","0.529","0.685","0.515"
"78:15:26","0.528","0.685","0.514"
"78:15:27","0.528","0.683","0.515"
"78:15:28","0.527","0.685","0.515"
"78:15:29","0.529","0.685","0.515"
"78:15:30","0.528","0.684","0.515"
"78:15:31","0.528","0.684","0.515"
"78:15:32","0.528","0.686","0.516"
"78:15:33","0.529","0.686","0.515"
"78:15:34","0.529","0.685","0.516"
"78:15:35","0.528","0.686","0.516"
"78:15:36","0.530","0.687","0.516"
"78:15:37","0.530","0.688","0.515"
"78:15:38","0.529","0.685","0.517"
"78:15:39","0.528","0.687","0.516"
"78:15:40","0.530","0.687","0.517"
"78:15:41","0.530","0.687","0.515"
"78:15:42","0.529","0.684","0.516"
"78:15:43","0.528","0.686","0.516"
"78:15:44","0.531","0.686","0.517"
"78:15:45","0.530","0.687","0.516"
"78:15:46","0.529","0.685","0.516"
"78:15:47","0.529","0.687","0.517"
"78:15:48","0.531","0.687","0.517"
"78:15:49","0.531","0.688","0.517"
"78:15:50","0.531","0.687","0.516"
"78:15:51","0.530","0.687","0.517"
"78:15:52","0.531","0.689","0.517"
"78:15:53","0.531","0.689","0.518"
"78:15:54","0.531","0.688","0.516"
"78:15:55","0.530","0.687","0.518"
"78:15:56","0.530","0.688","0.517"
"78:15:57","0.531","0.689","0.518"
"78:15:58","0.531","0.689","0.516"
"78:15:59","0.531","0.687","0.518"
